aX,aY,aZ,gX,gY,gZ
-0.620,-0.782,2.383,-582.988,10.366,-30.854
-0.596,-0.690,2.439,-556.951,35.183,-17.744
-0.614,-0.519,2.426,-535.732,57.256,-15.244
-0.607,-0.345,2.345,-508.293,77.988,-8.902
-0.580,-0.208,2.249,-484.146,95.183,-10.244
-0.521,-0.056,2.108,-454.024,115.549,-9.512
-0.439,0.131,1.871,-418.415,141.037,-7.927
-0.393,0.276,1.547,-384.085,167.378,-8.354
-0.342,0.359,1.188,-360.366,187.622,-16.037
-0.274,0.317,0.852,-332.012,202.866,-18.902
-0.226,0.270,0.460,-310.122,213.415,-28.232
-0.175,0.139,0.074,-295.366,207.927,-35.732
-0.145,0.010,-0.181,-272.012,190.183,-39.451
-0.073,-0.117,-0.421,-247.805,178.232,-38.659
-0.053,-0.214,-0.635,-243.780,162.134,-49.085
-0.065,-0.364,-0.672,-227.744,131.890,-45.305
-0.040,-0.443,-0.734,-219.939,119.146,-44.756
-0.035,-0.513,-0.716,-210.244,103.902,-42.561
-0.029,-0.538,-0.671,-206.585,95.793,-41.463
-0.021,-0.572,-0.634,-202.988,88.659,-41.585
-0.037,-0.601,-0.592,-193.598,83.110,-37.927
-0.042,-0.594,-0.583,-181.707,81.280,-30.854
-0.056,-0.505,-0.613,-161.829,78.293,-31.341
-0.065,-0.322,-0.683,-140.549,75.732,-31.037
-0.083,-0.219,-0.732,-118.049,72.683,-30.671
-0.105,-0.168,-0.831,-98.293,66.524,-33.963
-0.096,-0.254,-0.884,-78.415,50.915,-42.378
-0.089,-0.464,-0.868,-56.585,47.622,-41.768
-0.113,-0.688,-0.884,-29.512,36.341,-40.183
-0.007,-0.874,-0.804,-9.939,24.817,-38.963
-0.072,-1.114,-0.697,15.183,24.207,-30.732
-0.122,-1.158,-0.666,42.988,17.317,-20.793
-0.116,-1.131,-0.639,69.939,24.512,-12.134
-0.163,-1.095,-0.645,101.220,18.902,-2.134
-0.147,-1.031,-0.671,135.671,13.720,6.890
-0.130,-0.986,-0.655,163.232,13.720,12.683
-0.131,-0.984,-0.652,187.317,10.244,16.280
-0.151,-0.965,-0.603,215.244,5.793,21.890
-0.167,-0.906,-0.550,252.195,1.585,28.780
-0.208,-0.867,-0.471,295.854,2.012,32.683
-0.224,-0.870,-0.375,349.085,-3.171,42.073
-0.224,-0.918,-0.270,409.634,-3.720,50.366
-0.220,-1.052,-0.158,481.220,-10.061,60.671
-0.239,-1.316,0.032,557.988,-3.902,74.146
-0.241,-1.546,0.110,637.683,16.951,95.244
-0.224,-1.701,0.083,711.585,30.061,122.988
-0.206,-1.825,-0.015,782.805,42.683,147.683
-0.179,-1.954,-0.132,850.366,52.073,173.171
-0.157,-2.013,-0.267,904.573,55.000,201.341
-0.174,-1.876,-0.453,950.427,59.756,227.683
-0.129,-1.733,-0.590,974.268,48.537,255.488
-0.098,-1.491,-0.666,984.817,34.634,274.573
-0.141,-1.211,-0.729,986.707,26.768,281.280
-0.154,-0.839,-0.693,984.085,7.012,285.122
-0.223,-0.640,-0.673,953.171,-9.024,281.890
-0.264,-0.418,-0.524,923.476,-27.866,274.390
-0.297,-0.216,-0.355,880.915,-44.512,264.573
-0.327,-0.073,-0.125,816.159,-55.061,237.439
-0.329,0.083,0.101,747.195,-67.012,223.841
-0.337,0.257,0.437,680.610,-77.256,202.866
-0.346,0.280,0.671,601.037,-69.390,171.829
-0.340,0.256,0.857,524.634,-60.244,144.756
-0.354,0.242,0.964,449.146,-47.317,121.280
-0.372,0.213,1.014,376.098,-39.146,98.171
-0.391,0.082,1.002,313.354,-32.561,75.976
-0.414,-0.072,0.971,262.378,-25.488,59.878
-0.433,-0.230,0.904,218.659,-23.537,54.390
-0.436,-0.405,0.833,192.561,-28.354,42.012
-0.438,-0.546,0.761,168.171,-27.378,36.098
-0.425,-0.698,0.722,157.561,-37.927,39.695
-0.417,-0.783,0.762,154.817,-43.171,43.963
-0.415,-0.841,0.800,155.183,-49.756,49.268
-0.403,-0.848,0.903,165.305,-53.232,56.341
-0.412,-0.806,1.004,176.463,-57.805,68.963
-0.426,-0.856,1.131,188.902,-58.659,78.720
-0.438,-0.810,1.201,206.829,-43.049,92.073
-0.427,-0.684,1.185,223.049,-37.439,105.671
-0.442,-0.653,1.175,241.341,-31.829,115.793
-0.433,-0.528,1.134,255.549,-33.171,126.037
-0.454,-0.476,1.063,263.415,-28.598,133.841
-0.469,-0.316,1.027,271.768,-30.244,139.085
-0.466,-0.129,1.032,272.378,-37.683,147.378
-0.468,0.043,1.041,264.329,-39.451,144.268
-0.491,0.268,1.091,255.854,-39.878,145.000
-0.510,0.340,1.147,240.000,-39.390,139.268
-0.528,0.616,1.187,220.549,-47.500,132.866
-0.545,0.684,1.317,193.476,-46.463,121.280
-0.548,0.771,1.401,167.012,-48.293,110.793
-0.566,0.820,1.539,135.793,-41.037,94.329
-0.582,0.874,1.619,102.988,-31.768,82.683
-0.596,0.879,1.671,71.829,-18.232,66.220
-0.611,0.863,1.702,42.195,-9.695,58.537
-0.609,0.855,1.718,19.878,-1.402,42.927
-0.618,0.833,1.721,-3.598,16.098,35.671
-0.584,0.808,1.687,-15.549,27.012,26.646
-0.578,0.771,1.596,-26.768,39.207,17.195
-0.555,0.746,1.522,-33.232,47.683,10.671
-0.523,0.702,1.406,-33.171,60.122,7.378
-0.495,0.662,1.278,-27.744,68.415,3.110
-0.461,0.628,1.132,-19.878,74.634,3.293
-0.347,0.569,0.970,-15.366,80.915,-0.549
-0.386,0.567,0.788,-40.000,81.037,-6.098
-0.372,0.451,0.756,-10.122,80.183,-3.659
-0.307,0.386,0.583,-8.049,92.073,-1.890
-0.313,0.282,0.404,2.866,95.732,-7.073
-0.282,0.247,0.159,9.146,85.610,-2.195
-0.302,0.215,0.018,17.317,62.317,-3.171
-0.284,0.047,0.006,21.524,41.524,-1.646
-0.244,0.020,-0.028,23.720,31.463,1.890
-0.234,0.003,-0.021,20.488,14.695,3.293
-0.239,-0.001,0.051,15.976,3.902,3.780
-0.242,-0.026,0.133,18.415,-10.366,12.378
-0.255,-0.030,0.223,15.305,-17.683,10.549
-0.290,-0.015,0.327,10.549,-22.744,12.744
-0.313,0.026,0.434,6.585,-33.598,15.732
-0.328,0.090,0.542,4.573,-35.671,14.024
-0.343,0.139,0.660,0.000,-40.976,13.598
-0.373,0.180,0.793,-1.890,-40.488,12.317

-0.554,-0.935,1.257,-860.915,-45.793,-108.902
-0.593,-0.968,1.319,-839.939,-53.841,-100.488
-0.586,-0.970,1.412,-821.463,-53.232,-96.159
-0.594,-0.983,1.481,-809.939,-50.122,-90.427
-0.588,-0.948,1.584,-792.866,-49.695,-82.439
-0.627,-0.933,1.720,-769.451,-44.390,-77.317
-0.636,-0.898,1.896,-734.329,-32.683,-63.659
-0.680,-0.832,2.072,-690.915,-13.293,-54.207
-0.689,-0.762,2.188,-651.829,16.280,-41.159
-0.658,-0.578,2.250,-596.402,40.854,-26.220
-0.581,-0.395,2.232,-549.512,78.110,-23.902
-0.528,-0.310,2.114,-506.646,111.159,-13.902
-0.483,-0.217,1.841,-450.854,138.841,-9.756
-0.384,-0.114,1.527,-409.451,162.317,-0.915
-0.314,-0.071,1.161,-373.659,179.390,-3.841
-0.269,-0.098,0.847,-342.256,200.854,2.195
-0.139,0.087,0.430,-317.317,217.805,1.585
-0.097,0.085,0.005,-299.817,212.317,-11.280
-0.065,0.136,-0.328,-282.012,196.585,-4.756
-0.020,0.368,-0.599,-272.378,178.720,-17.012
-0.016,0.397,-0.857,-269.756,150.854,-35.305
0.002,0.358,-0.919,-267.073,113.354,-51.463
0.012,0.200,-0.797,-258.720,98.780,-57.622
0.020,0.045,-0.801,-249.085,84.329,-66.159
0.015,-0.178,-0.662,-235.610,77.439,-75.915
-0.025,-0.369,-0.638,-216.768,73.841,-73.110
-0.067,-0.514,-0.633,-199.024,71.890,-75.732
-0.104,-0.630,-0.661,-180.061,63.110,-72.500
-0.118,-0.797,-0.687,-168.171,61.768,-77.866
-0.112,-0.927,-0.703,-154.634,57.500,-71.829
-0.087,-1.064,-0.716,-140.915,52.439,-69.024
-0.062,-1.250,-0.709,-128.354,48.659,-64.878
0.001,-1.307,-0.686,-119.878,41.890,-54.451
-0.049,-1.432,-0.608,-106.829,42.927,-47.317
-0.056,-1.386,-0.705,-93.476,45.549,-30.305
-0.075,-1.257,-0.724,-72.988,40.610,-19.085
-0.093,-1.165,-0.817,-56.037,37.073,-12.378
-0.073,-1.042,-0.854,-36.524,35.183,-7.378
-0.075,-0.928,-0.902,-17.134,31.159,-3.476
-0.079,-0.848,-0.936,2.988,17.439,-0.427
-0.096,-0.812,-0.894,19.756,10.061,-1.037
-0.121,-0.790,-0.840,38.720,5.183,2.073
-0.135,-0.809,-0.791,63.171,2.073,3.659
-0.139,-0.838,-0.721,84.390,0.549,3.110
-0.167,-0.899,-0.646,106.280,-2.988,6.768
-0.181,-0.952,-0.585,133.841,0.610,13.232
-0.187,-1.001,-0.526,160.854,-0.366,15.793
-0.204,-1.019,-0.464,185.732,1.951,22.378
-0.245,-1.050,-0.394,217.317,5.671,25.488
-0.233,-1.053,-0.334,252.012,8.293,29.146
-0.238,-1.074,-0.271,287.927,10.671,41.829
-0.241,-1.120,-0.245,326.220,16.646,45.854
-0.236,-1.205,-0.207,373.841,25.305,57.134
-0.225,-1.278,-0.216,420.122,28.902,69.939
-0.201,-1.336,-0.237,471.220,38.537,82.378
-0.196,-1.367,-0.265,528.598,45.549,99.268
-0.174,-1.392,-0.375,577.988,48.841,112.195
-0.135,-1.438,-0.433,631.951,51.951,133.110
-0.122,-1.488,-0.541,678.415,53.171,151.463
-0.094,-1.508,-0.618,735.732,49.451,169.207
-0.076,-1.581,-0.676,783.232,49.573,188.171
-0.074,-1.619,-0.782,824.878,46.159,205.122
-0.073,-1.570,-0.853,859.573,28.354,230.244
-0.032,-1.433,-0.832,882.317,13.537,247.561
-0.051,-1.227,-0.812,890.671,5.061,260.488
-0.052,-0.995,-0.747,892.439,-11.585,269.512
-0.106,-0.825,-0.658,883.171,-24.024,271.646
-0.104,-0.648,-0.521,862.012,-27.073,269.695
-0.145,-0.417,-0.426,832.439,-37.439,265.000
-0.185,-0.274,-0.279,795.671,-46.829,263.110
-0.238,-0.065,-0.166,753.476,-54.756,250.000
-0.259,0.162,-0.033,709.634,-62.073,232.073
-0.274,0.258,0.139,659.634,-68.293,215.915
-0.302,0.350,0.287,608.049,-67.561,194.085
-0.327,0.429,0.422,553.781,-67.134,174.878
-0.322,0.418,0.551,503.598,-63.049,151.829
-0.362,0.343,0.646,460.183,-59.573,131.829
-0.365,0.214,0.685,420.366,-52.561,111.585
-0.384,0.056,0.688,385.366,-46.402,106.707
-0.399,-0.074,0.635,355.000,-44.817,95.610
-0.401,-0.205,0.597,330.488,-44.939,87.988
-0.417,-0.339,0.546,312.622,-46.707,85.427
-0.422,-0.420,0.520,300.671,-55.610,83.659
-0.434,-0.520,0.555,296.220,-64.207,87.317
-0.442,-0.615,0.610,288.963,-68.841,89.878
-0.450,-0.625,0.685,287.561,-74.207,99.817
-0.440,-0.555,0.769,282.988,-77.256,103.780
-0.421,-0.472,0.843,277.195,-80.122,105.610
-0.405,-0.375,0.940,270.915,-81.585,112.134
-0.421,-0.295,0.999,264.695,-82.073,114.695
-0.439,-0.280,1.068,256.951,-77.439,112.195
-0.497,-0.191,1.058,251.037,-68.720,116.890
-0.496,-0.162,1.041,248.780,-71.524,117.317
-0.489,-0.074,1.067,239.390,-76.098,117.256
-0.479,0.022,1.116,226.524,-78.110,113.415
-0.501,0.062,1.176,210.305,-81.463,113.415
-0.483,0.117,1.274,190.976,-86.768,114.390
-0.481,0.237,1.373,171.159,-87.744,109.390
-0.494,0.362,1.500,145.000,-81.768,100.427
-0.514,0.434,1.613,124.268,-76.646,91.463
-0.529,0.591,1.724,98.841,-72.073,89.878
-0.541,0.681,1.812,75.671,-64.024,79.390
-0.549,0.740,1.913,52.927,-49.878,69.268
-0.580,0.782,1.956,36.402,-32.866,62.988
-0.587,0.831,1.945,24.817,-14.207,51.829
-0.612,0.841,1.874,22.561,-1.280,44.512
-0.606,0.865,1.780,22.195,13.963,37.439
-0.581,0.871,1.671,20.549,25.610,29.329
-0.551,0.856,1.548,22.622,35.549,23.902
-0.517,0.786,1.443,25.793,42.012,17.988
-0.486,0.704,1.301,26.402,48.110,14.207
-0.473,0.627,1.169,32.744,48.537,7.988
-0.451,0.539,1.046,28.963,52.866,6.829
-0.425,0.452,0.964,29.878,50.610,1.768
-0.396,0.392,0.902,31.829,50.183,0.793
-0.368,0.318,0.856,28.049,48.110,2.622
-0.359,0.281,0.804,26.585,46.646,-2.073
-0.349,0.251,0.746,26.037,43.598,-4.573
-0.328,0.216,0.725,21.402,42.317,-3.841

-0.468,-0.634,1.476,-745.671,4.207,-121.646
-0.486,-0.700,1.495,-793.293,2.988,-112.683
-0.500,-0.768,1.502,-835.976,-0.671,-108.476
-0.521,-0.755,1.494,-885.183,4.146,-114.878
-0.486,-0.722,1.461,-934.695,8.598,-114.207
-0.481,-0.703,1.425,-976.159,6.341,-121.524
-0.578,-0.849,1.448,-1030.122,7.622,-127.012
-0.542,-0.662,1.452,-1074.634,7.866,-131.280
-0.467,-0.552,1.192,-1148.049,4.451,-143.720
-0.500,-0.543,1.318,-1176.707,2.988,-143.720
-0.469,-0.511,1.106,-1209.939,1.159,-143.659
-0.494,-0.677,1.230,-1229.817,-9.390,-134.878
-0.487,-0.760,1.171,-1214.268,-19.878,-144.146
-0.482,-0.974,1.260,-1203.415,-31.951,-135.488
-0.500,-1.134,1.388,-1152.683,-32.439,-112.805
-0.393,-1.217,1.516,-1063.598,-44.329,-93.415
-0.511,-1.384,1.686,-976.524,-62.073,-61.768
-0.556,-1.272,2.042,-863.598,-48.963,-25.000
-0.687,-0.865,2.267,-758.049,-25.305,12.622
-0.858,-0.509,2.437,-634.573,-7.744,31.402
-0.775,-0.427,2.699,-511.707,29.146,52.805
-0.670,-0.104,2.670,-385.976,92.561,71.098
-0.709,0.187,2.447,-292.805,119.146,85.915
-0.588,0.322,2.195,-201.890,153.902,82.317
-0.422,0.387,1.754,-144.878,184.878,83.780
-0.315,0.456,1.382,-108.232,212.561,82.378
-0.235,0.496,0.944,-93.232,253.049,80.976
-0.153,0.559,0.325,-95.732,272.988,61.037
-0.066,0.557,-0.263,-100.610,247.866,42.988
-0.014,0.509,-0.588,-114.207,214.817,23.049
0.027,0.413,-0.822,-125.305,199.817,2.927
0.028,0.396,-1.093,-138.902,180.915,-8.232
0.003,0.499,-1.255,-146.159,145.915,-23.659
-0.029,0.425,-1.263,-149.817,111.098,-41.402
-0.056,0.330,-1.172,-148.780,90.000,-55.915
-0.072,0.035,-1.049,-144.085,72.622,-69.329
-0.098,-0.297,-0.912,-130.305,57.622,-70.427
-0.055,-0.537,-0.720,-113.415,49.573,-75.427
-0.050,-0.804,-0.542,-107.317,50.671,-76.707
-0.067,-1.089,-0.367,-89.024,51.951,-64.817
-0.024,-1.223,-0.365,-71.341,69.573,-47.622
-0.061,-1.178,-0.527,-49.085,75.854,-35.244
-0.043,-1.112,-0.676,-31.037,85.061,-24.817
-0.030,-1.010,-0.848,-8.659,79.451,-15.610
-0.004,-0.894,-1.030,12.439,79.451,-11.402
-0.024,-0.823,-1.208,31.463,69.329,-7.683
-0.047,-0.823,-1.296,50.183,43.780,-8.841
-0.032,-0.838,-1.256,66.220,21.037,-5.000
-0.036,-0.850,-1.191,81.951,9.817,-4.085
-0.073,-0.865,-1.069,99.756,-4.939,-0.732
-0.105,-0.895,-0.923,118.537,-14.451,-0.305
-0.163,-0.923,-0.786,137.988,-19.756,-0.427
-0.201,-0.962,-0.601,160.976,-28.841,1.829
-0.251,-1.070,-0.448,183.720,-21.585,4.878
-0.278,-1.138,-0.329,214.268,-13.476,13.171
-0.318,-1.213,-0.279,245.732,-5.793,18.232
-0.327,-1.222,-0.255,279.085,1.463,28.841
-0.350,-1.182,-0.314,317.927,8.293,38.171
-0.325,-1.104,-0.346,355.732,10.793,51.646
-0.335,-1.025,-0.412,395.427,14.451,58.293
-0.339,-0.979,-0.454,438.537,9.939,67.866
-0.322,-0.937,-0.511,483.537,9.512,76.159
-0.307,-0.925,-0.535,532.927,3.049,86.463
-0.296,-0.876,-0.562,580.000,-5.427,98.232
-0.269,-0.844,-0.543,635.427,-10.244,109.817
-0.232,-0.825,-0.505,695.549,-19.817,121.890
-0.239,-0.809,-0.437,756.768,-28.537,136.280
-0.264,-0.884,-0.354,811.159,-36.524,153.354
-0.283,-0.891,-0.236,863.963,-41.524,167.988
-0.288,-0.907,-0.134,911.646,-44.207,184.207
-0.300,-0.773,-0.044,949.268,-42.622,199.817
-0.313,-0.667,0.052,980.122,-45.122,209.817
-0.336,-0.541,0.130,997.012,-57.866,216.890
-0.371,-0.378,0.271,997.500,-55.305,215.610
-0.397,-0.236,0.365,989.512,-51.159,219.268
-0.418,-0.201,0.478,968.171,-57.561,211.341
-0.409,-0.095,0.548,936.402,-60.610,206.402
-0.426,-0.062,0.676,882.134,-56.951,195.854
-0.397,0.148,0.787,839.695,-59.695,183.659
-0.421,0.200,0.940,781.890,-55.915,163.659
-0.416,0.200,1.042,719.329,-55.366,139.939
-0.433,0.114,1.124,653.354,-47.622,122.195
-0.459,0.076,1.150,587.988,-43.415,98.841
-0.486,-0.139,1.165,533.232,-43.963,84.207
-0.518,-0.374,1.190,482.012,-36.463,73.354
-0.537,-0.579,1.184,433.354,-35.854,71.890
-0.550,-0.710,1.157,401.341,-33.232,68.963
-0.560,-0.822,1.145,365.366,-29.268,72.805
-0.563,-0.835,1.146,340.793,-31.159,71.524
-0.555,-0.787,1.156,313.720,-32.805,75.427
-0.548,-0.714,1.169,287.012,-30.000,81.951
-0.548,-0.627,1.159,260.000,-25.000,82.622
-0.549,-0.521,1.163,235.610,-30.061,83.537
-0.559,-0.353,1.158,215.854,-27.073,79.695
-0.554,-0.234,1.167,195.183,-24.695,80.244
-0.549,-0.135,1.147,181.220,-20.732,82.805
-0.555,-0.058,1.122,171.098,-23.354,84.451
-0.563,0.010,1.100,163.841,-21.768,85.671
-0.543,0.082,1.094,152.073,-25.061,83.171
-0.539,0.181,1.088,143.110,-21.220,80.549
-0.540,0.277,1.103,131.585,-19.268,78.537
-0.546,0.349,1.125,118.476,-19.146,75.427
-0.543,0.382,1.160,106.890,-18.963,67.866
-0.516,0.435,1.199,92.988,-14.573,63.171
-0.520,0.491,1.220,80.366,-12.317,58.537
-0.521,0.619,1.250,40.976,-12.561,49.573
-0.608,0.536,1.351,31.463,-9.573,46.463
-0.528,0.523,1.394,27.744,3.780,44.817
-0.524,0.550,1.301,19.878,20.549,37.500
-0.489,0.558,1.163,14.634,26.768,33.171
-0.460,0.623,1.091,0.427,27.378,27.134
-0.474,0.604,1.027,-5.427,34.024,24.634
-0.448,0.579,0.926,-10.366,36.524,19.695
-0.418,0.573,0.817,-15.244,39.817,15.793
-0.393,0.569,0.691,-18.902,34.268,12.195
-0.371,0.578,0.592,-22.317,37.134,10.671
-0.351,0.573,0.497,-21.037,32.134,9.024
-0.360,0.569,0.420,-21.585,26.585,7.988
-0.369,0.538,0.359,-15.549,20.244,4.817

-0.515,-0.567,1.466,-633.232,-21.646,-87.500
-0.525,-0.561,1.471,-682.683,-18.476,-84.573
-0.523,-0.537,1.473,-722.927,-7.805,-93.720
-0.540,-0.552,1.427,-752.866,-7.927,-96.280
-0.541,-0.517,1.358,-799.329,2.622,-101.037
-0.509,-0.468,1.293,-829.146,9.024,-114.146
-0.479,-0.444,1.144,-851.890,15.061,-120.671
-0.420,-0.437,0.890,-909.573,4.451,-107.927
-0.351,-0.310,0.605,-943.293,-0.427,-123.476
-0.301,-0.333,0.457,-997.073,-12.317,-132.317
-0.289,-0.312,0.307,-1041.524,-24.939,-136.220
-0.342,-0.520,0.305,-1041.646,-56.280,-146.037
-0.378,-0.559,0.216,-1056.524,-68.659,-136.159
-0.376,-0.691,0.248,-1029.024,-87.134,-129.024
-0.426,-0.875,0.394,-993.902,-119.146,-118.232
-0.421,-0.980,0.661,-939.146,-132.012,-103.293
-0.395,-0.996,0.983,-858.963,-148.841,-83.659
-0.415,-0.902,1.325,-780.000,-151.159,-62.805
-0.492,-0.725,1.675,-682.195,-149.634,-31.646
-0.530,-0.364,1.962,-598.598,-135.366,-16.037
-0.574,-0.157,2.281,-509.451,-108.902,-6.220
-0.626,0.045,2.453,-429.695,-72.927,1.829
-0.652,0.129,2.539,-368.232,-40.610,1.463
-0.667,0.088,2.560,-312.927,-4.695,-1.463
-0.681,0.004,2.506,-266.707,25.549,-4.939
-0.684,-0.135,2.370,-230.061,54.695,-10.183
-0.639,-0.282,2.206,-204.268,82.561,-15.610
-0.550,-0.283,2.026,-184.878,107.195,-20.061
-0.434,-0.194,1.778,-188.110,130.427,-30.488
-0.363,-0.396,1.583,-196.341,152.927,-39.512
-0.285,-0.553,1.372,-214.573,177.134,-46.280
-0.221,-0.619,1.068,-217.561,208.354,-50.000
-0.167,-0.716,0.674,-230.061,223.232,-56.098
-0.110,-0.702,0.335,-215.488,221.829,-55.915
-0.048,-0.716,0.048,-195.244,221.037,-62.256
0.018,-0.668,-0.296,-193.537,217.439,-65.610
0.095,-0.709,-0.590,-179.756,204.695,-70.061
0.130,-0.822,-0.769,-169.634,181.890,-63.902
0.155,-0.900,-0.905,-146.159,166.463,-62.012
0.171,-0.985,-1.065,-123.902,151.463,-54.878
0.149,-1.041,-1.210,-106.707,133.476,-51.159
0.139,-1.089,-1.280,-85.305,108.963,-42.012
0.144,-1.128,-1.300,-68.963,87.683,-35.549
0.120,-1.179,-1.265,-52.988,64.024,-30.915
0.102,-1.181,-1.185,-41.463,50.488,-21.951
0.105,-1.150,-1.065,-30.122,34.207,-16.707
0.102,-1.129,-0.962,-18.171,22.073,-9.207
0.107,-1.164,-0.833,-14.817,13.902,-7.439
0.040,-1.235,-0.741,3.963,8.720,-2.317
-0.037,-1.199,-0.661,12.561,6.829,3.780
-0.079,-1.133,-0.630,24.939,9.634,13.659
-0.113,-1.005,-0.632,42.073,3.110,20.427
-0.134,-0.866,-0.620,50.732,0.122,22.561
-0.146,-0.696,-0.602,63.537,-7.805,24.695
-0.180,-0.561,-0.542,75.366,-18.293,24.878
-0.213,-0.475,-0.451,87.500,-23.659,23.232
-0.271,-0.435,-0.318,107.378,-29.756,22.866
-0.349,-0.417,-0.207,133.720,-34.451,20.061
-0.368,-0.438,-0.024,161.341,-36.707,18.720
-0.400,-0.444,0.160,194.085,-28.354,20.183
-0.430,-0.442,0.282,226.524,-15.671,17.683
-0.440,-0.440,0.383,267.012,-3.171,25.000
-0.426,-0.419,0.443,307.073,8.537,24.024
-0.417,-0.418,0.480,352.378,28.598,29.939
-0.409,-0.460,0.433,407.256,41.037,27.134
-0.384,-0.574,0.398,472.866,49.634,41.159
-0.369,-0.702,0.327,547.195,58.659,50.488
-0.338,-0.835,0.271,628.598,59.451,64.207
-0.280,-0.915,0.209,720.732,66.280,80.793
-0.254,-1.012,0.202,812.683,68.415,102.012
-0.250,-1.154,0.199,906.463,64.390,117.866
-0.191,-1.378,0.244,1003.232,62.256,142.622
-0.203,-1.437,0.316,1086.341,58.415,163.720
-0.208,-1.509,0.438,1167.073,50.000,184.817
-0.238,-1.640,0.609,1245.976,58.476,209.512
-0.251,-1.798,0.667,1300.366,65.671,236.280
-0.239,-1.713,0.677,1344.939,74.451,261.463
-0.244,-1.981,0.515,1384.390,79.146,285.061
-0.248,-1.910,0.477,1396.098,77.500,302.378
-0.280,-1.700,0.307,1369.268,79.573,334.573
-0.290,-1.636,0.217,1348.902,68.963,334.695
-0.254,-1.392,0.110,1311.646,54.268,346.890
-0.349,-1.134,0.018,1222.744,54.146,351.768
-0.340,-0.647,-0.194,1138.171,39.146,333.293
-0.464,-0.020,-0.375,1026.219,15.183,319.390
-0.457,0.551,-0.327,889.024,-30.488,282.805
-0.458,0.817,-0.134,749.451,-75.915,223.902
-0.461,0.917,0.130,598.232,-122.256,175.976
-0.505,0.844,0.597,436.524,-161.280,121.463
-0.582,0.515,1.237,268.049,-202.988,66.463
-0.603,0.190,2.031,105.366,-215.549,33.293
-0.603,0.001,2.831,-49.207,-194.573,6.707
-0.590,-0.115,3.437,-189.512,-141.768,-8.902
-0.580,-0.180,3.820,-308.049,-75.854,-20.854
-0.592,-0.082,3.713,-387.561,3.598,-27.256
-0.647,-0.043,3.323,-436.402,52.195,-28.354
-0.681,0.028,2.837,-446.341,100.305,-23.963
-0.600,0.379,2.251,-467.622,129.207,-17.256
-0.718,0.502,1.772,-434.451,153.049,-14.207
-0.550,0.646,1.368,-374.207,180.366,3.354
-0.466,0.819,0.775,-317.378,193.232,6.768
-0.337,0.961,0.259,-257.256,164.390,14.085
-0.285,0.980,0.052,-186.890,128.537,11.768
-0.270,0.919,-0.091,-115.244,113.537,21.890
-0.244,0.914,-0.218,-49.085,97.317,31.646
-0.219,0.867,-0.313,14.268,81.768,35.854
-0.190,0.769,-0.358,62.195,65.854,37.561
-0.179,0.756,-0.383,103.171,47.561,47.073
-0.158,0.724,-0.402,123.598,33.476,42.988
-0.172,0.697,-0.329,136.037,16.159,42.622
-0.185,0.678,-0.249,135.122,2.805,41.951
-0.193,0.644,-0.143,128.659,-11.402,35.549
-0.215,0.597,-0.019,110.854,-15.671,29.146
-0.240,0.549,0.088,91.707,-28.780,23.902
-0.269,0.466,0.185,76.524,-34.695,19.512
-0.292,0.411,0.279,54.634,-34.573,13.963
-0.307,0.332,0.350,37.866,-39.878,9.634
-0.324,0.266,0.398,27.988,-40.671,9.329
-0.319,0.221,0.403,15.366,-41.280,9.085

-0.436,-1.249,0.976,-767.927,-85.000,-80.122
-0.445,-1.322,1.107,-739.817,-88.780,-68.780
-0.463,-1.371,1.171,-708.476,-87.622,-58.598
-0.475,-1.398,1.291,-682.927,-89.085,-50.610
-0.496,-1.405,1.445,-652.500,-93.841,-38.963
-0.523,-1.340,1.580,-629.634,-90.793,-26.707
-0.568,-1.264,1.752,-590.549,-89.512,-20.976
-0.569,-1.205,2.054,-548.963,-84.695,-5.976
-0.590,-1.064,2.340,-516.707,-50.854,7.378
-0.590,-0.969,2.405,-481.098,-13.598,20.366
-0.623,-0.896,2.367,-453.598,18.841,21.280
-0.614,-0.822,2.309,-431.402,52.012,24.451
-0.592,-0.734,2.125,-405.793,74.817,26.707
-0.562,-0.607,1.906,-387.683,100.061,25.305
-0.496,-0.626,1.640,-366.280,119.390,28.476
-0.439,-0.539,1.360,-348.110,141.220,26.402
-0.394,-0.509,1.062,-327.012,164.817,29.695
-0.299,-0.403,0.752,-296.524,178.049,26.585
-0.230,-0.277,0.460,-276.951,183.902,29.024
-0.139,-0.047,0.181,-247.256,186.951,27.378
-0.112,0.131,-0.170,-211.585,191.768,25.366
-0.083,0.328,-0.532,-189.817,187.073,14.329
-0.100,0.398,-0.856,-157.683,166.159,2.073
-0.057,0.386,-1.062,-128.780,145.610,-5.976
-0.039,0.278,-1.241,-98.780,119.268,-21.402
-0.028,0.051,-1.287,-72.683,85.427,-27.439
-0.035,-0.133,-1.253,-52.561,62.622,-30.061
-0.028,-0.370,-1.177,-31.037,42.744,-37.195
-0.039,-0.603,-1.072,-22.134,27.927,-36.829
-0.065,-0.748,-0.971,-9.817,16.280,-33.476
-0.108,-0.783,-0.890,-4.634,4.634,-32.439
-0.124,-0.810,-0.784,-6.463,-7.073,-30.610
-0.140,-0.878,-0.651,-8.537,-21.585,-30.610
-0.132,-0.932,-0.478,-15.305,-24.756,-29.085
-0.157,-0.935,-0.339,-18.171,-25.915,-29.512
-0.176,-0.894,-0.240,-17.439,-22.378,-22.195
