aX,aY,aZ,gX,gY,gZ
-0.529,-0.581,0.875,-3.963,-44.573,-85.976
-0.492,-0.637,0.841,-3.232,-47.012,-88.110
-0.470,-0.658,0.787,-4.695,-45.854,-90.305
-0.497,-0.708,0.761,-0.915,-49.085,-90.854
-0.479,-0.744,0.763,5.488,-50.488,-86.585
-0.444,-0.716,0.742,8.293,-51.768,-77.134

0.659,-3.356,-1.410,340.549,70.976,58.476
0.631,-3.425,-1.478,356.280,75.244,63.659
0.615,-3.472,-1.531,377.256,72.988,69.756
0.610,-3.574,-1.597,395.488,72.866,69.085
0.564,-3.670,-1.635,407.988,75.183,71.159
0.571,-3.750,-1.677,428.598,72.988,75.549
0.559,-3.828,-1.738,448.659,73.841,76.646
0.561,-3.854,-1.858,474.573,69.939,77.195
0.380,-3.965,-2.206,501.341,74.146,81.890
0.662,-3.944,-2.194,541.646,71.585,83.841
0.525,-3.838,-2.468,578.598,65.671,87.378
0.654,-3.643,-2.534,609.390,64.573,92.622
0.626,-3.530,-2.782,644.817,67.561,94.085
0.611,-3.354,-3.034,683.293,71.768,103.598
0.629,-3.002,-3.213,722.927,68.232,114.390
0.595,-2.635,-3.444,756.341,63.841,112.500
0.570,-2.163,-3.720,788.537,70.793,120.061
0.567,-1.646,-3.946,818.293,63.415,133.415
0.544,-1.087,-4.000,846.829,60.793,142.622
0.506,-0.488,-4.000,873.293,56.402,145.183
0.468,0.276,-4.000,894.878,56.646,147.195
0.393,1.047,-4.000,912.561,50.488,145.976
0.279,1.914,-4.000,931.463,51.220,136.646
-0.006,2.701,-4.000,943.110,57.073,123.598
0.166,3.678,-4.000,948.963,63.293,106.829
0.108,4.000,-4.000,932.744,45.000,91.037
-0.327,4.000,-3.866,895.061,29.085,61.951
-0.296,4.000,-3.541,848.110,34.634,26.707
-0.370,4.000,-3.076,772.256,47.927,-26.768
-0.408,4.000,-2.800,687.561,32.134,-87.744
-0.494,4.000,-1.980,608.415,13.171,-157.012
-1.205,4.000,-1.418,511.037,10.549,-229.634
-1.240,4.000,-0.838,419.756,5.122,-289.573
-1.355,4.000,-0.506,338.720,-9.207,-331.768
-1.307,4.000,-0.117,262.439,-21.402,-350.061
-1.260,4.000,0.222,197.622,-31.768,-338.171
-1.104,4.000,0.486,144.634,-43.171,-294.634
-0.940,4.000,0.715,97.134,-52.622,-229.329
-0.721,4.000,0.835,60.305,-54.024,-145.854
-0.554,4.000,0.931,25.305,-50.549,-50.183
-0.309,3.796,0.985,-4.817,-48.720,44.756
-0.121,3.314,1.023,-23.659,-53.598,135.854
0.017,2.849,1.031,-39.756,-39.024,218.963
0.226,2.493,1.057,-53.902,-24.512,291.463
0.356,2.183,1.064,-69.207,-19.756,344.634
0.425,1.886,1.096,-76.768,-17.439,381.098
0.490,1.627,1.116,-82.866,-6.768,396.829
0.511,1.415,1.121,-88.232,5.427,394.939
0.559,1.196,1.065,-90.366,20.610,376.098
0.547,1.009,1.076,-87.134,23.780,345.793
0.519,0.831,1.072,-86.037,29.756,300.122
0.497,0.659,1.090,-80.671,37.256,245.000
0.443,0.465,1.103,-72.500,48.841,182.317
0.364,0.324,1.094,-61.159,49.085,121.341
0.294,0.153,1.072,-54.268,54.024,55.122
0.243,0.014,1.059,-41.220,54.451,-10.976
0.172,-0.137,1.026,-23.110,55.976,-65.366
0.155,-0.257,1.026,-5.793,54.451,-123.720
0.120,-0.349,1.041,8.537,54.390,-170.671
0.090,-0.397,1.027,27.988,55.793,-199.573
0.037,-0.356,1.026,46.646,58.537,-220.549
0.029,-0.298,0.993,62.317,57.195,-225.549
-0.011,-0.174,0.989,75.427,57.744,-213.354
-0.059,-0.097,0.965,87.744,58.780,-194.756
-0.118,0.026,0.933,92.744,63.720,-161.524
-0.156,0.131,0.881,97.439,66.890,-122.500
-0.184,0.250,0.799,103.171,61.463,-79.390
-0.238,0.340,0.723,112.805,57.134,-36.707
-0.287,0.482,0.691,115.305,57.439,-2.256
-0.313,0.580,0.628,117.683,55.549,27.988
-0.306,0.694,0.616,120.061,48.476,54.512
-0.331,0.785,0.614,121.524,42.500,73.293
-0.318,0.886,0.590,123.598,37.317,85.488
-0.317,0.981,0.597,122.439,31.463,90.610
-0.305,1.086,0.583,126.037,23.110,92.683
-0.321,1.170,0.591,122.561,22.622,83.902
-0.283,1.250,0.583,126.098,12.134,68.659
-0.268,1.354,0.580,119.756,11.220,52.561
-0.236,1.411,0.562,120.854,3.232,32.317
-0.202,1.475,0.554,115.793,2.561,12.134
-0.173,1.549,0.563,107.683,1.890,-5.854
-0.137,1.578,0.581,105.915,-1.402,-26.341
-0.097,1.593,0.574,100.854,-4.451,-47.317
-0.062,1.626,0.565,93.720,-10.244,-56.707
-0.045,1.635,0.566,88.415,-6.220,-68.902
-0.019,1.629,0.570,80.549,-8.780,-76.159
0.014,1.614,0.567,74.024,-10.854,-75.793
0.034,1.581,0.560,65.305,-3.780,-75.610
0.050,1.556,0.545,57.927,-3.476,-68.293
0.086,1.511,0.555,52.195,-3.537,-59.329
0.104,1.456,0.543,44.268,-4.878,-48.476
0.126,1.422,0.547,41.341,-3.293,-34.939
0.153,1.365,0.554,34.085,0.061,-19.878
0.190,1.324,0.550,27.744,-0.488,-8.110
0.221,1.282,0.549,21.159,2.500,2.927
0.240,1.234,0.563,20.122,2.561,13.780
0.253,1.198,0.560,19.878,6.098,24.756
0.269,1.169,0.546,15.854,8.476,28.171
0.293,1.136,0.541,12.561,10.061,35.915
0.303,1.107,0.542,11.098,12.622,36.585
0.329,1.094,0.537,9.329,15.915,34.451
0.336,1.053,0.528,8.415,16.037,36.037
0.335,1.015,0.533,4.024,22.073,26.280
0.356,1.004,0.514,5.671,19.817,24.817
0.354,0.975,0.507,4.329,22.927,20.000
0.363,0.952,0.523,2.073,27.195,10.793
0.361,0.928,0.523,2.744,31.402,3.659
0.370,0.910,0.527,2.622,32.561,-4.085
0.364,0.905,0.548,6.585,31.768,-11.341
0.381,0.903,0.561,2.805,40.854,-18.476
0.362,0.891,0.567,5.305,42.256,-24.817
0.354,0.902,0.562,10.488,41.829,-30.732
0.345,0.894,0.549,8.537,46.037,-37.195
0.329,0.905,0.538,8.415,50.366,-40.732
0.310,0.891,0.543,6.402,52.622,-48.963
0.268,0.924,0.526,8.110,54.756,-52.317
0.275,0.904,0.520,9.634,55.366,-52.927
0.257,0.922,0.518,8.293,58.415,-54.390
0.247,0.915,0.514,7.256,62.561,-58.293

4.000,0.060,-1.323,142.317,507.195,-79.939
4.000,0.125,-1.425,147.378,534.390,-98.171
4.000,0.159,-1.562,152.561,556.037,-117.134
3.864,0.230,-1.716,151.098,582.500,-132.195
3.580,0.275,-1.914,155.549,599.695,-146.037
3.396,0.387,-2.063,151.646,618.171,-157.683
3.132,0.373,-2.200,149.390,640.061,-166.159
2.739,0.495,-2.423,145.488,666.463,-175.000
2.513,0.567,-2.629,142.683,685.488,-172.561
2.040,0.728,-2.819,134.390,714.268,-169.390
1.660,0.668,-3.002,125.793,731.463,-157.378
1.223,0.709,-3.075,116.585,734.024,-147.927
0.865,0.753,-3.188,107.134,747.378,-138.780
0.554,0.817,-3.279,98.110,756.037,-128.598
0.202,0.858,-3.479,92.195,762.927,-120.427
0.029,0.855,-3.285,89.207,760.183,-114.512
-0.309,0.928,-3.295,82.805,761.281,-119.268
-0.529,0.896,-3.116,80.244,762.134,-121.829
-0.758,0.997,-3.072,74.512,771.402,-135.366
-1.012,0.962,-3.090,70.183,775.488,-150.549
-1.227,0.957,-3.117,63.902,776.281,-166.159
-1.592,1.003,-3.027,48.110,775.000,-188.232
-1.977,1.088,-2.925,34.939,771.402,-219.146
-2.302,1.195,-3.070,23.171,742.012,-262.134
-2.844,1.061,-2.752,17.134,714.756,-316.890
-3.907,0.732,-2.338,7.683,703.232,-378.415
-4.000,0.556,-2.445,7.012,634.695,-426.098
-4.000,0.463,-2.428,1.707,527.622,-457.073
-4.000,0.281,-1.993,-12.012,438.841,-469.939
-4.000,0.036,-1.610,-28.720,390.732,-466.707
-4.000,-0.138,-1.395,-30.915,350.000,-439.085
-4.000,-0.308,-1.121,-35.549,286.829,-386.585
-3.953,-0.333,-0.742,-41.524,244.390,-307.805
-3.535,-0.484,-0.391,-41.768,207.195,-207.439
-3.109,-0.272,-0.280,-42.500,188.963,-97.195
-2.675,-0.128,-0.064,-45.671,181.768,23.171
-2.436,-0.047,0.099,-44.756,175.915,135.976
-2.140,0.074,0.188,-43.902,162.317,237.927
-2.034,0.190,0.236,-42.073,159.451,320.305
-1.859,0.308,0.228,-35.244,155.244,384.390
-1.722,0.428,0.168,-32.683,154.268,425.549
-1.631,0.549,0.156,-22.317,142.012,447.988
-1.559,0.647,0.152,-18.476,135.976,443.110
-1.498,0.750,0.179,-12.195,130.976,423.476
-1.428,0.803,0.229,-2.744,125.366,385.305
-1.460,0.920,0.208,3.659,117.256,340.671
-1.427,0.984,0.238,7.927,110.793,280.854
-1.453,1.000,0.238,10.244,107.744,217.012
-1.482,1.023,0.274,17.439,100.183,140.549
-1.502,1.095,0.330,19.939,93.415,73.476
-1.536,1.151,0.327,19.329,90.366,10.793
-1.568,1.167,0.322,18.841,81.890,-47.317
-1.588,1.139,0.320,16.890,68.049,-92.988
-1.617,1.122,0.315,15.305,59.268,-134.146
-1.652,1.093,0.316,6.159,53.110,-156.098
-1.637,1.037,0.315,5.305,39.817,-169.268
-1.639,0.949,0.315,-0.488,31.951,-177.073
-1.616,0.896,0.313,-4.939,19.878,-171.707
-1.579,0.829,0.297,-8.598,11.768,-157.744
-1.536,0.744,0.293,-14.634,0.976,-133.049
-1.479,0.680,0.302,-17.744,-7.622,-110.000
-1.396,0.612,0.287,-19.512,-12.988,-83.476
-1.324,0.566,0.296,-20.366,-13.659,-52.988
-1.244,0.528,0.288,-20.244,-22.561,-25.793
-1.177,0.514,0.278,-19.817,-28.354,-2.195
-1.103,0.503,0.265,-20.488,-30.122,17.134
-1.040,0.488,0.270,-15.732,-29.634,33.232
-0.983,0.471,0.264,-15.366,-33.110,42.744
-0.925,0.501,0.268,-15.732,-31.524,48.110
-0.886,0.497,0.264,-13.049,-31.646,51.768
-0.819,0.519,0.260,-9.024,-29.024,53.415
-0.783,0.524,0.256,-6.524,-33.049,53.720
-0.745,0.553,0.267,-5.183,-29.695,50.000
-0.710,0.560,0.274,1.646,-33.354,45.732
-0.687,0.586,0.302,0.000,-34.085,43.659
-0.674,0.601,0.276,5.000,-28.049,44.024
-0.642,0.643,0.264,3.232,-29.939,37.622
-0.620,0.645,0.276,3.049,-30.183,35.854
-0.605,0.648,0.274,4.024,-23.415,37.195
-0.574,0.650,0.281,5.915,-25.549,38.049
-0.576,0.666,0.285,7.378,-24.329,39.512
-0.563,0.666,0.276,9.146,-24.695,40.854
-0.542,0.676,0.284,11.159,-21.585,42.500
-0.533,0.693,0.297,11.463,-17.988,43.720
-0.532,0.702,0.291,13.171,-13.720,50.549
-0.518,0.714,0.292,12.866,-9.512,50.488
-0.524,0.725,0.315,14.451,-10.244,47.378
-0.527,0.747,0.309,17.866,-8.598,47.683
-0.525,0.767,0.288,18.841,-4.939,46.280
-0.533,0.771,0.293,19.573,-5.610,43.902
-0.542,0.780,0.294,19.024,1.159,34.329
-0.555,0.804,0.268,20.488,2.439,34.512
-0.562,0.822,0.268,20.244,0.671,28.476
-0.579,0.834,0.262,20.061,6.890,20.488
-0.594,0.846,0.255,23.293,3.780,12.500
-0.583,0.852,0.243,23.537,4.329,7.866
-0.603,0.856,0.249,24.634,3.171,3.354
-0.605,0.876,0.240,20.549,7.988,-5.366
-0.626,0.887,0.261,22.195,6.585,-8.110
-0.636,0.890,0.259,23.841,1.707,-10.488
-0.640,0.902,0.243,20.915,2.927,-11.707
-0.664,0.913,0.237,22.256,-0.366,-15.854
-0.667,0.915,0.244,18.902,2.256,-15.549
-0.670,0.921,0.249,19.085,-1.646,-13.598
-0.677,0.932,0.234,15.427,-0.854,-11.402
-0.685,0.924,0.222,14.085,-3.537,-8.598
-0.688,0.924,0.219,14.878,-4.268,-9.268
-0.676,0.922,0.223,13.110,-4.085,-5.488
-0.675,0.926,0.215,11.768,-10.305,-2.500
-0.669,0.936,0.223,11.280,-6.585,-4.451
-0.662,0.916,0.234,9.390,-11.463,-0.854
-0.653,0.929,0.221,7.866,-12.561,1.220
-0.623,0.909,0.222,4.085,-12.256,5.244
-0.609,0.904,0.229,1.098,-11.159,7.439
-0.610,0.899,0.226,5.366,-15.000,6.707
-0.590,0.903,0.221,4.695,-15.366,5.000
-0.574,0.881,0.229,2.012,-14.146,6.707
-0.571,0.873,0.230,3.476,-19.207,10.305
-0.558,0.868,0.235,2.073,-16.463,12.744

-2.623,4.000,-1.367,416.037,77.500,-453.232
-2.695,4.000,-1.096,383.720,70.183,-497.012
-2.801,4.000,-0.875,347.012,68.232,-526.707
-2.918,4.000,-0.578,322.622,60.000,-547.317
-2.920,4.000,-0.435,290.427,53.049,-554.817
-3.014,4.000,-0.301,265.671,43.293,-545.244
-2.975,4.000,-0.207,234.390,38.476,-512.683
-2.931,4.000,0.027,195.488,21.585,-431.220
-2.854,3.692,0.170,160.671,5.061,-325.183
-2.643,3.227,0.282,130.854,-7.256,-204.939
-2.425,2.829,0.368,104.634,-17.256,-60.854
-2.164,2.529,0.453,77.866,-17.683,75.183
-1.896,2.314,0.479,60.976,-22.256,203.049
-1.633,2.097,0.497,40.244,-28.293,309.146
-1.430,1.965,0.548,27.378,-27.622,394.390
-1.243,1.827,0.559,14.634,-20.305,446.220
-1.072,1.754,0.565,7.561,-14.085,480.061
-0.968,1.693,0.579,4.390,-17.134,473.902
-0.909,1.643,0.576,-0.732,-18.049,443.902
-0.859,1.584,0.587,1.707,-17.134,388.902
-0.824,1.529,0.586,3.293,-18.963,317.256
-0.781,1.462,0.599,2.378,-16.646,231.585
-0.762,1.390,0.603,10.732,-18.720,138.902
-0.745,1.293,0.611,15.549,-14.207,42.866
-0.722,1.208,0.631,16.524,-14.329,-47.805
-0.716,1.129,0.649,24.390,-14.146,-126.341
-0.695,1.031,0.675,25.915,-11.463,-193.049
-0.668,0.946,0.678,30.793,-15.427,-234.146
-0.680,0.866,0.695,32.012,-8.354,-261.829
-0.677,0.808,0.686,35.305,-9.695,-263.354
-0.695,0.757,0.692,32.744,-1.463,-246.463
-0.703,0.714,0.678,30.000,-1.951,-213.963
-0.723,0.707,0.674,26.951,5.305,-168.659
-0.729,0.685,0.671,23.293,5.854,-114.146
-0.751,0.702,0.671,17.622,12.561,-59.268
-0.753,0.717,0.666,16.220,11.159,2.805
-0.778,0.721,0.656,10.427,12.500,54.939
-0.796,0.750,0.652,5.854,12.683,103.049
-0.839,0.763,0.635,3.293,18.841,138.780
-0.867,0.807,0.623,0.915,19.512,163.659
-0.905,0.839,0.612,-5.000,20.549,178.232
-0.948,0.864,0.592,-4.024,17.744,180.000
-0.963,0.889,0.584,-7.622,16.220,167.378
-0.991,0.913,0.570,-7.805,11.280,150.183
-0.995,0.920,0.554,-9.268,7.927,118.537
-0.987,0.919,0.541,-11.220,6.585,86.463
-0.970,0.912,0.540,-12.866,1.890,50.793
-0.945,0.891,0.531,-13.110,-2.561,17.134
-0.899,0.847,0.509,-11.159,-5.915,-14.878
-0.871,0.813,0.523,-13.598,-7.622,-45.305
-0.843,0.754,0.519,-14.085,-8.720,-73.841
-0.838,0.675,0.534,-16.707,-6.159,-87.134
-0.841,0.588,0.536,-19.695,-2.866,-96.768
-0.822,0.526,0.563,-22.073,-2.195,-92.439
-0.839,0.459,0.553,-22.500,-6.280,-89.512
-0.830,0.414,0.551,-23.841,-4.390,-73.598
-0.839,0.379,0.555,-23.902,-4.512,-60.000
-0.837,0.369,0.529,-20.976,-3.415,-36.585
-0.831,0.355,0.536,-24.634,-5.610,-24.451
-0.823,0.343,0.518,-25.061,-8.537,-2.927
-0.816,0.349,0.517,-26.646,-7.073,4.939
-0.804,0.330,0.520,-28.415,-8.354,15.671
-0.793,0.324,0.509,-26.037,-8.293,24.756
-0.777,0.308,0.499,-27.866,-7.622,24.756
-0.761,0.302,0.495,-22.622,-10.793,27.134
-0.751,0.279,0.498,-19.634,-10.061,21.280
-0.735,0.247,0.506,-19.085,-10.427,20.122
-0.726,0.220,0.486,-17.866,-8.232,8.598
-0.722,0.199,0.488,-14.207,-12.744,5.976
-0.712,0.167,0.484,-12.866,-8.354,-1.098
-0.712,0.147,0.500,-8.598,-11.280,-6.037
-0.714,0.149,0.493,-7.561,-9.024,-9.146
-0.704,0.145,0.498,-3.415,-8.598,-11.341
-0.694,0.117,0.490,-2.378,-11.829,-12.134
-0.688,0.131,0.500,0.915,-11.341,-9.207
-0.666,0.132,0.493,3.659,-8.780,-5.732
-0.652,0.130,0.491,3.171,-10.488,-3.171
-0.631,0.161,0.491,5.244,-8.415,1.098
-0.618,0.167,0.483,5.976,-6.098,10.061
-0.622,0.180,0.480,7.378,-9.451,17.195
-0.622,0.198,0.484,7.683,-6.220,21.402
-0.607,0.226,0.477,12.073,-4.695,25.427
-0.600,0.262,0.487,12.073,-0.488,29.085
-0.616,0.295,0.479,13.659,-2.073,34.146
-0.607,0.311,0.485,11.890,-0.610,35.793
-0.631,0.328,0.479,13.841,1.524,35.793
-0.652,0.370,0.485,14.634,3.963,32.561
-0.652,0.382,0.484,14.634,0.244,35.793
-0.662,0.421,0.465,16.524,1.951,33.171
-0.692,0.439,0.447,16.280,2.683,21.707
-0.687,0.436,0.444,16.585,3.476,24.878
-0.694,0.465,0.453,16.463,2.439,15.915
-0.693,0.488,0.458,14.451,5.061,7.927
-0.685,0.490,0.472,16.646,3.293,7.378
-0.685,0.520,0.472,17.012,3.598,2.134
-0.699,0.530,0.477,15.488,5.244,-0.915
-0.709,0.556,0.477,13.171,7.805,-2.256
-0.715,0.564,0.460,14.634,4.207,-6.707
-0.727,0.576,0.461,11.463,4.085,-8.415
-0.728,0.587,0.462,11.402,10.427,-7.866
-0.735,0.580,0.460,9.695,6.585,-9.634
-0.727,0.598,0.450,11.341,8.171,-9.268
-0.726,0.604,0.458,7.195,6.037,-6.220
-0.750,0.596,0.462,7.988,7.317,-2.012
-0.763,0.602,0.464,6.159,7.744,1.951
-0.768,0.606,0.479,3.415,8.659,0.671
-0.797,0.611,0.476,3.598,8.476,9.329
-0.822,0.606,0.466,-1.037,9.695,12.500
-0.843,0.617,0.474,-0.488,10.000,14.085
-0.853,0.601,0.452,-2.439,7.988,16.585
-0.871,0.604,0.453,-5.183,7.988,17.012
-0.883,0.600,0.450,-5.122,6.159,16.341
-0.887,0.610,0.457,-4.634,5.976,13.476
-0.893,0.604,0.450,-8.598,6.280,11.646
-0.899,0.603,0.449,-11.159,3.110,5.488
-0.898,0.592,0.459,-10.793,-0.915,1.159
-0.877,0.583,0.459,-10.000,1.890,-2.744
-0.859,0.577,0.442,-12.866,3.598,-10.183
-0.861,0.563,0.449,-12.195,-1.707,-16.768

0.784,-3.898,-0.521,204.207,160.488,-77.744
0.693,-4.000,-0.693,227.012,173.659,-84.756
0.833,-3.975,-0.650,245.671,163.293,-97.622
0.582,-4.000,-0.628,269.268,173.110,-107.500
0.467,-4.000,-0.726,293.902,178.598,-121.768
0.775,-4.000,-0.817,312.439,175.610,-126.341
0.585,-4.000,-0.886,339.817,176.829,-136.341
0.460,-4.000,-1.021,371.280,175.488,-136.585
0.604,-4.000,-1.187,410.854,178.537,-123.110
0.603,-4.000,-1.334,445.183,190.915,-93.841
0.641,-4.000,-1.496,479.695,192.378,-48.963
0.556,-4.000,-1.539,514.817,193.659,5.000
0.509,-4.000,-1.696,547.012,199.024,63.476
0.464,-3.780,-1.842,577.683,197.256,124.939
0.386,-3.519,-2.036,605.976,195.427,190.793
0.340,-3.241,-2.250,641.037,186.646,252.134
0.272,-2.908,-2.443,671.219,175.915,313.110
0.175,-2.518,-2.586,703.293,163.293,363.293
0.094,-2.098,-2.745,729.451,147.073,402.622
0.048,-1.682,-2.920,760.244,123.049,436.707
0.013,-1.210,-3.086,783.232,95.061,463.293
0.009,-0.807,-3.242,803.963,70.610,483.354
0.001,-0.349,-3.374,818.902,48.598,489.878
0.028,0.052,-3.557,832.927,21.280,488.171
0.080,0.408,-3.689,847.744,-8.902,479.512
0.178,0.830,-3.792,855.915,-34.024,463.902
0.237,1.184,-3.916,858.902,-55.488,435.854
0.167,1.429,-3.906,865.976,-75.061,402.866
0.140,2.153,-3.752,862.805,-93.720,365.854
0.563,3.205,-3.383,840.488,-119.268,330.793
0.691,4.000,-3.052,789.573,-138.659,287.805
0.958,4.000,-2.774,722.073,-147.988,236.341
0.745,4.000,-2.191,649.451,-146.402,181.341
0.711,4.000,-1.962,579.512,-139.817,103.354
0.679,4.000,-1.750,518.110,-139.146,37.622
0.653,4.000,-1.319,456.707,-146.037,-14.756
0.609,4.000,-0.860,398.780,-141.037,-52.500
0.570,4.000,-0.343,348.902,-127.256,-80.854
0.585,4.000,-0.012,303.049,-122.195,-89.939
0.588,4.000,0.208,264.939,-119.817,-83.232
0.623,4.000,0.407,228.537,-111.707,-62.134
0.661,4.000,0.546,200.915,-98.171,-34.695
0.723,3.865,0.650,170.732,-88.659,5.488
0.731,3.592,0.716,145.732,-80.610,42.927
0.799,3.348,0.783,125.061,-71.646,83.537
0.847,3.117,0.853,102.805,-61.707,115.244
0.890,2.936,0.930,81.463,-56.768,145.183
0.927,2.792,0.988,68.537,-49.268,167.439
0.964,2.638,1.030,53.780,-35.549,175.671
0.975,2.549,1.052,39.634,-32.134,176.280
0.967,2.463,1.045,25.671,-19.085,163.598
0.948,2.382,1.045,17.927,-18.110,141.402
0.912,2.276,1.050,6.829,-4.695,107.683
0.892,2.181,1.054,1.951,0.854,71.707
0.850,2.060,1.038,-3.780,2.866,31.280
0.811,1.950,1.054,-11.768,12.134,-14.939
0.766,1.798,1.039,-11.585,11.890,-56.585
0.710,1.659,1.023,-17.805,16.463,-102.866
0.646,1.509,0.995,-18.415,19.634,-140.427
0.604,1.375,0.994,-19.451,20.183,-165.793
0.550,1.258,0.984,-20.793,24.268,-184.573
0.515,1.152,0.960,-20.244,27.988,-190.000
0.470,1.054,0.933,-23.537,22.256,-188.415
0.447,0.974,0.927,-22.683,27.195,-175.854
0.415,0.910,0.908,-26.220,29.085,-153.902
0.391,0.845,0.910,-29.817,28.841,-128.537
0.362,0.785,0.905,-29.817,35.610,-98.720
0.342,0.744,0.905,-27.927,31.768,-66.890
0.320,0.708,0.908,-31.098,34.512,-34.939
0.300,0.685,0.915,-27.500,34.085,-8.354
0.282,0.667,0.933,-29.085,37.866,14.268
0.257,0.643,0.930,-26.341,35.915,31.707
0.238,0.626,0.920,-23.902,39.207,45.671
0.209,0.609,0.912,-24.329,37.561,52.439
0.198,0.601,0.911,-20.366,37.622,51.951
0.169,0.573,0.908,-17.500,36.646,46.829
0.167,0.557,0.889,-15.488,33.659,39.512
0.146,0.562,0.874,-8.841,32.073,30.305
0.140,0.550,0.867,-7.622,33.110,14.451
0.125,0.539,0.866,-1.402,32.012,-1.646
0.129,0.531,0.862,0.549,33.902,-17.378
0.095,0.539,0.869,2.561,29.939,-33.232
0.088,0.538,0.857,7.012,30.366,-43.963
0.068,0.561,0.847,9.634,31.341,-55.183
0.047,0.576,0.836,16.341,28.659,-63.780
0.024,0.611,0.818,14.329,26.402,-67.317
0.014,0.643,0.809,16.159,27.561,-67.927
-0.013,0.650,0.803,16.037,26.037,-67.256
-0.016,0.671,0.782,12.073,25.183,-59.146
-0.017,0.698,0.770,14.390,18.110,-47.378
-0.026,0.703,0.761,12.134,17.927,-38.963
-0.021,0.696,0.758,8.902,15.976,-25.000
-0.022,0.693,0.761,8.171,15.549,-11.951
-0.043,0.686,0.766,5.061,14.939,-1.402
-0.032,0.686,0.735,9.390,12.622,10.549
-0.035,0.658,0.746,6.098,13.780,18.720
-0.037,0.648,0.743,6.524,12.988,24.390
-0.027,0.644,0.741,8.720,5.915,31.159
-0.023,0.639,0.745,8.232,11.402,30.061
-0.034,0.641,0.750,9.695,5.122,32.317
-0.030,0.639,0.746,10.305,7.378,28.293
-0.020,0.641,0.734,10.732,2.134,26.829
-0.007,0.647,0.743,12.683,0.976,23.841
-0.004,0.634,0.751,12.195,-0.671,14.024
-0.006,0.638,0.763,14.146,-5.183,10.244
0.015,0.634,0.761,16.098,-6.220,2.866
0.037,0.636,0.762,17.805,-4.817,-0.183
0.045,0.638,0.761,19.451,-5.976,-3.354
0.060,0.647,0.769,15.976,-6.220,-8.110
0.087,0.659,0.772,18.476,-5.000,-14.146
0.114,0.677,0.771,16.402,-7.195,-11.829
0.138,0.690,0.774,20.366,-5.427,-13.049
0.150,0.684,0.784,17.561,-7.561,-13.049
0.168,0.702,0.770,18.902,-3.476,-8.293
0.171,0.703,0.765,20.610,-2.988,-5.793
0.192,0.718,0.762,19.878,-5.610,-7.195
0.195,0.721,0.757,20.915,-4.573,-7.500
0.201,0.743,0.760,14.817,0.793,-5.854
0.197,0.754,0.755,16.402,1.463,-6.524

1.582,3.679,-0.305,-220.305,61.768,296.463
1.679,3.752,-0.361,-239.878,75.915,298.293
1.774,3.848,-0.312,-259.268,84.939,299.207
1.848,3.894,-0.288,-277.378,99.634,297.500
1.911,3.941,-0.280,-297.134,112.744,298.293
1.961,3.985,-0.292,-319.512,134.024,291.524
2.017,3.981,-0.337,-336.768,153.780,288.110
2.044,3.983,-0.439,-368.598,185.305,265.549
2.041,3.950,-0.587,-401.829,216.098,235.610
1.955,3.826,-0.711,-431.524,244.634,201.646
1.854,3.618,-0.878,-460.671,274.878,148.598
1.687,3.401,-1.093,-485.915,304.146,92.927
1.506,3.095,-1.323,-511.524,327.805,33.963
1.255,2.761,-1.529,-535.122,345.854,-30.549
0.951,2.358,-1.780,-564.329,356.524,-93.232
0.622,1.925,-1.958,-585.122,364.817,-150.610
0.318,1.417,-2.107,-605.610,364.512,-198.415
0.170,0.976,-2.320,-630.915,355.854,-229.207
-0.165,0.437,-2.263,-652.134,344.695,-252.256
-0.350,-0.158,-2.273,-672.744,343.780,-262.927
-0.545,-0.734,-2.453,-685.183,332.683,-269.329
-0.721,-1.397,-2.377,-698.841,310.915,-267.378
-0.897,-2.135,-2.343,-702.134,292.744,-262.988
-1.033,-2.641,-2.247,-697.805,269.878,-257.500
-1.220,-3.274,-1.811,-691.951,248.232,-254.451
-1.429,-4.000,-1.540,-663.537,226.220,-251.220
-1.432,-4.000,-1.209,-616.281,189.939,-255.793
-1.521,-4.000,-0.977,-555.488,150.183,-258.354
-1.442,-4.000,-0.676,-484.634,97.500,-252.378
-1.380,-4.000,-0.321,-423.902,75.183,-233.780
-1.171,-4.000,0.055,-362.561,50.610,-203.841
-0.984,-4.000,0.387,-303.537,37.805,-155.549
-0.856,-4.000,0.687,-248.720,31.829,-87.073
-0.660,-4.000,0.958,-204.329,28.598,-8.293
-0.793,-4.000,1.041,-163.780,17.134,83.049
-0.731,-4.000,1.198,-137.927,29.268,163.049
-0.774,-4.000,1.125,-113.354,33.902,235.244
-0.844,-3.865,1.197,-86.463,29.573,293.598
-0.953,-3.641,1.302,-60.000,21.707,328.232
-0.987,-3.113,1.137,-38.171,6.890,340.305
-1.046,-2.783,1.227,-23.232,-4.634,325.915
-0.995,-2.296,1.112,-1.280,-15.122,295.000
-0.978,-1.881,1.153,11.951,-26.280,242.317
-0.902,-1.582,1.247,19.024,-33.537,179.268
-0.840,-1.319,1.227,32.256,-40.793,113.537
-0.658,-1.048,1.206,38.659,-44.878,44.268
-0.543,-0.812,1.176,45.122,-52.012,-16.646
-0.513,-0.637,1.215,44.939,-48.598,-77.622
-0.402,-0.545,1.203,47.073,-50.183,-122.439
-0.283,-0.478,1.196,42.134,-47.012,-155.183
