aX,aY,aZ,gX,gY,gZ
-1.095,0.362,0.709,65.183,-44.878,-183.659
-0.926,0.376,0.663,62.988,-52.805,-194.390
-0.910,0.360,0.756,66.524,-62.561,-202.927
-0.670,0.237,0.784,60.671,-56.220,-214.268
-0.881,0.330,0.812,64.207,-54.695,-224.756
-0.841,0.490,0.781,66.341,-65.549,-231.402
-0.762,0.504,0.701,65.183,-65.732,-231.159
-0.635,0.409,0.725,60.488,-60.305,-232.439
-0.682,0.249,0.813,63.232,-58.293,-231.037
-0.631,0.448,0.777,58.476,-70.061,-220.671
-0.644,0.451,0.845,51.951,-60.854,-202.805
-0.575,0.428,0.879,48.659,-64.146,-178.780
-0.588,0.492,0.917,48.902,-61.646,-146.707
-0.567,0.527,0.937,42.988,-61.159,-108.659
-0.542,0.539,0.951,37.195,-58.659,-66.707
-0.542,0.552,0.989,31.280,-57.378,-22.866
-0.536,0.591,1.031,28.902,-56.768,24.451
-0.527,0.594,1.041,19.268,-52.378,67.012
-0.524,0.605,1.029,18.232,-53.720,115.549
-0.535,0.614,1.007,14.024,-55.244,164.634
-0.533,0.611,0.992,7.073,-50.732,210.488
-0.539,0.585,0.991,1.707,-49.024,257.073
-0.523,0.579,0.967,-1.890,-49.512,300.427
-0.518,0.593,0.969,-7.317,-51.646,339.817
-0.511,0.610,0.949,-12.012,-51.707,373.659
-0.497,0.598,0.901,-17.622,-53.415,402.561
-0.481,0.600,0.856,-25.610,-52.561,418.598
-0.454,0.550,0.806,-30.122,-54.878,425.610
-0.427,0.491,0.775,-34.817,-56.463,427.744
-0.375,0.413,0.749,-36.951,-56.159,419.146
-0.343,0.357,0.751,-42.683,-53.232,405.976
-0.310,0.280,0.787,-44.268,-54.939,383.841
-0.278,0.237,0.800,-41.220,-52.561,359.573
-0.279,0.168,0.834,-43.598,-51.646,331.951
-0.266,0.131,0.853,-39.756,-47.744,303.354
-0.254,0.114,0.874,-36.768,-47.195,272.744
-0.253,0.103,0.868,-31.098,-45.366,243.780
-0.268,0.097,0.859,-28.171,-43.963,212.012
-0.280,0.106,0.865,-23.049,-41.646,184.451
-0.275,0.137,0.859,-12.073,-45.305,158.171
-0.282,0.165,0.877,-9.451,-43.354,132.134
-0.304,0.206,0.848,-4.207,-45.061,115.732
-0.302,0.260,0.800,2.256,-42.622,99.756
-0.315,0.323,0.752,3.720,-44.817,86.220
-0.313,0.368,0.732,2.683,-41.463,70.976
-0.318,0.423,0.785,5.610,-43.110,67.317
-0.343,0.437,0.846,5.915,-38.232,61.646
-0.367,0.459,0.895,5.549,-42.866,61.890
-0.396,0.498,0.923,11.463,-41.829,63.780
-0.425,0.527,0.950,13.720,-41.098,74.085
-0.455,0.554,0.960,11.098,-40.000,87.195
-0.469,0.547,0.958,15.366,-45.915,102.500
-0.455,0.546,0.939,10.061,-52.439,128.841
-0.477,0.560,0.957,8.720,-47.805,165.000
-0.434,0.592,0.964,2.012,-48.171,198.537
-0.453,0.562,0.913,-2.439,-49.512,236.463
-0.419,0.559,0.895,-7.134,-53.171,280.610
-0.401,0.544,0.885,-12.561,-54.085,325.610
-0.342,0.517,0.881,-17.012,-51.159,372.073
-0.300,0.501,0.898,-25.000,-48.720,412.927
-0.264,0.482,0.924,-30.000,-45.976,454.573
-0.214,0.460,0.927,-29.024,-49.207,484.756
-0.198,0.479,0.915,-32.256,-47.683,508.110
-0.172,0.480,0.897,-36.402,-40.976,520.488
-0.144,0.475,0.898,-35.061,-44.329,525.976
-0.119,0.477,0.896,-35.671,-43.415,519.329
-0.104,0.483,0.890,-36.890,-37.744,505.976
-0.083,0.496,0.875,-38.476,-36.159,484.695
-0.075,0.486,0.846,-35.488,-38.354,461.890
-0.081,0.489,0.833,-37.073,-35.488,438.293
-0.058,0.462,0.820,-39.390,-37.683,405.732
-0.046,0.449,0.800,-38.720,-34.268,376.098
-0.029,0.438,0.805,-39.512,-34.878,341.098
-0.024,0.407,0.807,-41.463,-32.988,305.671
-0.020,0.396,0.810,-41.280,-32.378,272.378
0.001,0.401,0.823,-36.951,-38.171,237.012
0.022,0.385,0.849,-37.561,-34.207,204.390
0.023,0.375,0.855,-41.585,-28.720,171.463
0.032,0.362,0.877,-38.232,-31.037,143.049
0.045,0.363,0.875,-39.695,-29.573,119.634

0.451,1.246,0.528,12.866,81.524,-1211.524
0.639,1.347,0.372,7.195,77.134,-1251.098
0.461,1.343,0.375,2.988,78.049,-1295.488
0.436,1.297,0.335,-0.183,78.598,-1334.329
0.378,1.255,0.333,-4.573,79.817,-1370.793
0.312,1.190,0.336,-14.146,85.671,-1399.634
0.273,1.092,0.348,-14.451,83.537,-1421.098
0.210,0.960,0.344,-24.085,86.098,-1441.707
0.096,0.792,0.344,-31.585,82.561,-1446.219
-0.000,0.671,0.400,-41.280,79.939,-1427.439
-0.045,0.423,0.408,-56.463,78.780,-1381.037
-0.354,0.371,0.570,-61.585,87.866,-1323.598
-0.531,0.210,0.566,-70.915,74.329,-1237.012
-0.873,-0.169,0.625,-68.902,49.390,-1106.890
-1.105,-0.654,0.671,-55.915,26.037,-939.207
-1.216,-0.865,0.539,-49.085,2.500,-743.049
-1.345,-0.921,0.525,-35.244,-10.793,-524.573
-1.231,-0.875,0.518,-27.744,-16.707,-293.232
-1.123,-0.746,0.584,-23.171,-21.463,-73.598
-0.984,-0.618,0.697,-24.756,-14.573,131.402
-0.836,-0.424,0.753,-26.402,-9.512,305.976
-0.733,-0.345,0.811,-23.841,-4.390,442.195
-0.629,-0.228,0.761,-16.890,-0.366,542.378
-0.567,-0.131,0.685,-14.512,15.183,602.195
-0.527,-0.030,0.651,-5.366,17.317,620.122
-0.546,0.094,0.613,2.988,19.085,611.890
-0.534,0.193,0.574,12.622,21.037,578.110
-0.544,0.298,0.548,20.366,15.427,526.159
-0.564,0.385,0.546,27.073,19.024,460.854
-0.559,0.449,0.526,35.549,12.927,395.793
-0.562,0.533,0.489,39.207,14.207,324.878
-0.562,0.620,0.497,47.317,6.463,260.976
-0.543,0.685,0.539,48.232,0.549,201.037
-0.534,0.765,0.557,51.463,1.341,148.293
-0.524,0.825,0.593,51.524,-2.195,106.402
-0.520,0.872,0.607,50.488,-2.500,84.390
-0.503,0.904,0.627,48.720,-4.207,62.744
-0.500,0.927,0.648,43.598,-1.341,59.268
-0.474,0.940,0.653,41.890,-2.012,64.695
-0.490,0.956,0.635,37.500,1.585,81.524
-0.473,0.958,0.638,32.805,-0.122,109.756
-0.455,0.960,0.633,27.195,3.780,141.098
-0.458,0.970,0.643,19.573,4.573,175.427
-0.427,0.966,0.666,18.171,-0.061,217.622
-0.411,0.928,0.644,9.573,4.268,261.585
-0.386,0.895,0.637,8.841,2.866,306.402
-0.347,0.862,0.606,0.793,7.317,355.000
-0.323,0.844,0.588,1.707,11.646,405.610
-0.298,0.827,0.583,-0.061,9.878,451.646
-0.262,0.807,0.584,-1.220,12.988,493.049
-0.202,0.782,0.615,-2.012,10.000,537.378
-0.183,0.747,0.648,-7.317,16.159,571.524
-0.141,0.711,0.673,-4.756,17.561,602.561
-0.112,0.643,0.675,-8.537,20.610,636.037
-0.055,0.591,0.678,-6.768,21.402,660.183
-0.054,0.600,0.729,-4.146,25.000,683.781
-0.045,0.597,0.748,-1.829,27.439,703.354
-0.053,0.612,0.764,-0.976,26.707,717.073
-0.063,0.611,0.754,2.256,22.073,724.451
-0.031,0.662,0.750,3.110,23.232,723.293
-0.026,0.746,0.707,2.744,18.415,707.012
-0.038,0.788,0.652,2.500,15.915,681.463
-0.024,0.873,0.647,3.963,11.585,646.219
0.001,0.986,0.594,3.963,6.707,599.634
0.021,1.077,0.537,3.293,-1.220,545.061
0.028,1.074,0.547,1.159,2.317,484.024
0.094,1.138,0.579,4.024,-6.585,417.378
0.101,1.171,0.602,2.073,-10.000,346.220
0.170,1.233,0.583,5.122,-14.268,274.024
0.181,1.213,0.622,-0.122,-11.159,208.963
0.232,1.141,0.649,-4.085,-11.951,144.268
0.267,1.099,0.665,2.134,-12.988,91.159
0.301,1.074,0.656,-2.439,-13.171,39.390
0.333,1.036,0.628,-4.817,-12.805,5.061
0.350,0.994,0.631,-3.293,-9.878,-26.463
0.383,0.954,0.625,-3.659,-10.915,-53.476
0.393,0.924,0.611,-1.402,-14.207,-68.049
0.404,0.888,0.630,-5.915,-10.183,-78.720
0.422,0.850,0.625,-6.829,-12.012,-80.854
0.420,0.827,0.632,-8.598,-4.329,-77.683
0.392,0.802,0.653,-11.098,-0.427,-70.549
0.381,0.737,0.682,-11.159,0.305,-56.463
0.343,0.657,0.680,-13.963,5.671,-36.220
0.314,0.621,0.662,-16.463,4.085,-6.768
0.290,0.566,0.643,-11.341,3.963,16.280
0.271,0.547,0.610,-13.902,5.488,48.232
0.252,0.532,0.597,-12.744,8.110,75.732
0.211,0.535,0.598,-11.280,7.378,109.024
0.198,0.532,0.594,-11.341,8.659,135.854
0.160,0.531,0.566,-10.671,6.951,167.012
0.150,0.524,0.576,-8.841,5.671,201.402
0.158,0.527,0.580,-5.610,0.854,232.744
0.144,0.541,0.585,-3.841,-0.244,265.244
0.154,0.556,0.604,-3.720,1.768,297.256
0.175,0.561,0.604,0.427,-0.488,325.976
0.171,0.628,0.581,-0.854,-0.183,351.463
0.163,0.678,0.603,-2.500,-4.512,381.890
0.185,0.682,0.562,-5.183,-3.049,411.402
0.209,0.694,0.553,-3.232,-13.110,436.098
0.226,0.738,0.581,-5.854,-15.061,456.341
0.221,0.759,0.596,-5.488,-19.512,472.195
0.291,0.759,0.608,-8.780,-17.256,482.866
0.313,0.718,0.568,-6.707,-21.159,492.378
0.312,0.682,0.575,-10.671,-20.976,495.366
0.362,0.701,0.581,-11.463,-22.744,501.829
0.403,0.653,0.558,-14.451,-27.195,506.037
0.397,0.645,0.567,-17.378,-27.988,506.280
0.417,0.634,0.597,-19.085,-28.841,508.902
0.431,0.601,0.611,-24.085,-26.220,514.695
0.432,0.552,0.568,-28.232,-32.866,520.671
0.472,0.480,0.541,-29.451,-31.159,525.366
0.494,0.501,0.543,-28.902,-34.085,525.854
0.520,0.490,0.532,-31.280,-36.890,526.585
0.577,0.533,0.547,-31.037,-37.927,517.134
0.644,0.483,0.571,-35.854,-35.854,511.220
0.733,0.483,0.558,-37.805,-40.061,494.512
0.758,0.458,0.574,-36.707,-38.171,474.268
0.809,0.417,0.650,-34.512,-35.488,447.744
0.854,0.397,0.625,-38.232,-31.341,419.207

1.151,0.695,0.369,-26.890,0.244,-1288.659
1.135,0.749,0.343,-32.988,-0.671,-1348.659
1.121,0.798,0.308,-33.902,-2.988,-1408.841
1.092,0.828,0.255,-37.439,0.122,-1472.073
1.092,0.923,0.213,-37.744,-5.366,-1532.744
1.006,0.923,0.220,-40.854,-5.305,-1593.415
1.011,0.851,0.205,-39.939,-10.915,-1647.805
0.961,0.788,0.232,-38.354,-15.244,-1716.768
0.896,0.738,0.306,-40.183,-18.841,-1775.732
0.772,0.672,0.317,-42.622,-16.646,-1811.951
0.717,0.582,0.394,-37.073,-17.744,-1820.183
0.669,0.547,0.532,-34.451,-22.927,-1810.000
0.663,0.314,0.699,-29.695,-26.707,-1769.085
0.544,0.156,0.966,-29.268,-14.512,-1690.976
0.472,0.102,1.014,-29.146,-3.476,-1589.085
0.359,0.036,0.959,-27.378,1.951,-1479.756
0.199,0.086,0.896,-25.854,9.085,-1364.817
0.109,0.031,0.812,-26.159,11.037,-1241.098
-0.031,0.057,0.786,-28.659,13.354,-1114.695
-0.088,-0.057,0.878,-30.122,14.817,-980.061
-0.299,-0.042,0.931,-27.683,23.780,-853.719
-0.355,-0.163,0.988,-29.756,27.622,-717.866
-0.528,-0.099,1.056,-29.817,27.927,-568.598
-0.570,-0.155,1.077,-35.244,34.878,-419.085
-0.662,-0.272,1.053,-40.000,42.500,-256.463
-0.724,-0.307,0.954,-41.524,42.256,-98.537
-0.791,-0.358,0.842,-44.451,40.610,55.854
-0.811,-0.400,0.752,-42.439,45.061,201.768
-0.807,-0.407,0.715,-40.549,45.061,330.244
-0.773,-0.398,0.682,-35.061,49.512,431.159
-0.764,-0.349,0.674,-25.671,51.829,515.915
-0.721,-0.252,0.663,-15.732,49.756,570.793
-0.714,-0.145,0.704,-6.341,51.646,601.463
-0.739,-0.027,0.764,1.707,53.902,609.634
-0.730,0.084,0.688,12.134,50.183,610.488
-0.703,0.257,0.611,16.585,45.366,597.256
-0.734,0.323,0.576,22.317,36.951,577.683
-0.666,0.450,0.537,24.939,31.402,552.866
-0.669,0.509,0.521,31.220,25.366,521.037
-0.664,0.630,0.520,32.378,25.976,479.573
-0.643,0.722,0.479,34.207,20.854,438.720
-0.630,0.817,0.469,34.939,15.061,386.159
-0.628,0.860,0.527,40.244,9.695,333.720
-0.578,0.931,0.525,42.683,5.244,283.110
-0.587,0.956,0.547,42.439,0.915,228.780
-0.543,0.968,0.583,40.549,-1.585,181.707
-0.506,0.941,0.610,35.305,-5.366,145.061
-0.508,0.946,0.653,36.037,-3.780,116.585
-0.480,0.937,0.678,30.854,-2.134,100.488
-0.479,0.901,0.672,29.268,-4.512,97.134
-0.474,0.874,0.681,21.524,-3.720,99.146
-0.465,0.849,0.675,17.927,-5.793,108.415
-0.445,0.816,0.699,14.695,-3.902,123.963
-0.448,0.779,0.692,6.037,-1.280,144.329
-0.427,0.755,0.677,5.244,2.012,171.280
-0.418,0.731,0.667,3.598,-3.232,199.390
-0.408,0.749,0.647,1.585,0.366,228.537
-0.402,0.760,0.636,0.244,-3.110,253.232
-0.370,0.775,0.615,-3.415,-1.524,276.280
-0.367,0.788,0.638,-5.000,-2.073,292.561
-0.368,0.816,0.645,-4.573,-3.354,304.329
-0.327,0.837,0.599,-6.159,-3.476,309.024
-0.324,0.844,0.625,-8.232,-5.061,311.220
-0.296,0.860,0.613,-7.500,-5.183,308.841
-0.274,0.912,0.591,-9.451,-6.037,303.780
-0.264,0.927,0.611,-8.049,-2.683,289.817
-0.246,0.927,0.563,-9.085,-6.829,275.366
-0.233,0.927,0.582,-12.866,-6.463,264.390
-0.214,0.923,0.605,-15.488,-4.573,253.293
-0.176,0.920,0.610,-15.671,-6.463,242.256
-0.184,0.924,0.618,-17.561,-7.683,235.976
-0.168,0.948,0.633,-16.159,-5.305,235.549
-0.167,0.913,0.637,-17.195,-5.549,234.390
-0.145,0.838,0.648,-19.085,-5.427,243.780
-0.126,0.788,0.672,-18.293,-2.927,258.598
-0.113,0.780,0.635,-21.341,0.854,288.902
-0.118,0.724,0.625,-21.585,3.354,319.390
-0.055,0.721,0.625,-22.378,1.707,364.695
-0.073,0.698,0.668,-21.646,4.024,404.146
-0.034,0.699,0.688,-23.598,5.549,446.402
-0.026,0.706,0.708,-25.122,8.841,481.402
0.012,0.721,0.734,-25.183,8.598,520.183
0.040,0.721,0.735,-22.500,8.293,552.561
0.076,0.750,0.736,-21.037,12.317,578.476
0.097,0.742,0.747,-23.963,15.549,603.841
0.154,0.750,0.726,-22.622,10.976,623.415
0.199,0.756,0.721,-21.890,13.293,635.183
0.220,0.736,0.687,-20.183,12.683,647.683
0.234,0.733,0.676,-21.037,17.378,651.585
0.249,0.690,0.650,-18.902,16.037,656.159
0.248,0.684,0.632,-19.573,15.610,656.463
0.270,0.659,0.589,-17.256,13.659,661.037
0.288,0.641,0.542,-17.439,14.146,660.732
0.265,0.625,0.518,-12.439,9.451,663.049
0.264,0.602,0.559,-12.927,9.451,660.366
0.293,0.574,0.529,-13.415,1.707,655.915
0.259,0.581,0.569,-12.927,0.183,654.268
0.267,0.570,0.589,-13.049,-0.610,647.805
0.276,0.565,0.596,-12.500,-5.915,648.049
0.297,0.559,0.604,-11.646,-8.232,637.988
0.316,0.537,0.623,-10.183,-15.488,627.988
0.333,0.538,0.619,-11.341,-14.817,623.963
0.357,0.510,0.630,-11.402,-14.573,610.854
0.416,0.495,0.625,-14.817,-22.134,597.744
0.441,0.494,0.618,-15.183,-23.720,586.524
0.505,0.502,0.621,-14.146,-25.122,571.037
0.505,0.458,0.642,-12.622,-29.268,561.281
0.537,0.400,0.672,-14.512,-27.561,551.037
0.625,0.354,0.665,-15.488,-33.537,549.207
0.656,0.315,0.667,-21.159,-31.951,541.281
0.690,0.285,0.669,-20.915,-28.171,528.963
0.740,0.269,0.683,-20.244,-26.951,514.451
0.764,0.224,0.696,-20.366,-26.829,494.817
0.795,0.186,0.713,-18.293,-22.805,469.817
0.838,0.159,0.738,-19.085,-21.220,435.854
0.833,0.135,0.766,-13.963,-21.585,397.378
0.863,0.117,0.751,-11.585,-18.537,355.854
0.859,0.103,0.772,-7.805,-19.329,308.049
0.847,0.103,0.776,-5.488,-12.012,252.866

-0.414,0.758,0.714,-227.378,-52.561,1042.439
-0.425,0.906,0.687,-243.110,-46.402,1067.561
-0.524,0.818,0.683,-251.220,-55.793,1091.219
-0.536,0.825,0.637,-261.159,-55.671,1109.756
-0.564,0.911,0.648,-273.354,-53.963,1125.610
-0.522,0.864,0.606,-283.720,-54.512,1141.402
-0.571,0.810,0.625,-301.280,-61.585,1154.268
-0.581,0.813,0.621,-320.366,-60.366,1166.159
-0.617,0.766,0.569,-342.439,-54.634,1164.695
-0.628,0.653,0.485,-357.866,-56.098,1161.159
-0.638,0.489,0.454,-370.976,-55.366,1157.927
-0.643,0.293,0.374,-381.159,-54.451,1144.512
-0.611,-0.014,0.330,-387.805,-50.976,1132.317
-0.603,-0.278,0.312,-386.829,-50.183,1118.232
-0.595,-0.485,0.307,-384.634,-41.098,1098.963
-0.541,-0.656,0.278,-377.134,-34.695,1076.341
-0.542,-0.828,0.268,-371.707,-28.354,1039.695
-0.528,-1.020,0.308,-355.549,-21.646,998.659
-0.472,-1.214,0.301,-339.939,-12.927,949.817
-0.413,-1.435,0.281,-322.256,-5.183,891.524
-0.405,-1.651,0.250,-302.622,7.317,818.354
-0.371,-1.884,0.263,-272.988,13.780,737.866
-0.352,-2.115,0.243,-247.256,20.488,644.512
-0.333,-2.364,0.171,-211.951,34.146,532.927
-0.413,-2.515,0.292,-172.073,39.146,419.634
-0.360,-2.638,0.329,-141.463,51.585,296.402
-0.379,-2.692,0.288,-102.988,51.524,160.183
-0.357,-2.699,0.328,-64.878,45.427,30.244
-0.417,-2.671,0.312,-28.598,45.305,-100.610
-0.362,-2.606,0.282,0.915,50.854,-226.220
-0.354,-2.552,0.211,29.695,47.561,-333.963
-0.347,-2.493,0.190,60.488,48.415,-428.841
-0.352,-2.401,0.212,80.061,45.610,-493.720
-0.362,-2.281,0.269,97.012,48.476,-544.024
-0.392,-2.155,0.347,112.500,47.500,-575.488
-0.382,-1.970,0.397,122.622,46.829,-583.476
-0.386,-1.791,0.416,132.378,42.988,-576.402
-0.383,-1.595,0.418,134.634,43.841,-558.963
-0.396,-1.430,0.379,137.683,40.854,-530.610
-0.388,-1.286,0.375,139.939,38.598,-498.415
-0.363,-1.164,0.388,139.512,37.256,-470.488
-0.360,-1.048,0.430,139.268,34.573,-441.341
-0.330,-0.932,0.473,140.610,32.012,-421.098
-0.322,-0.827,0.514,141.341,29.329,-415.488
-0.292,-0.736,0.533,139.207,26.951,-408.354
-0.248,-0.655,0.551,141.341,24.085,-417.073
-0.200,-0.591,0.565,140.732,19.634,-439.085
-0.148,-0.565,0.561,138.659,22.195,-468.537
-0.108,-0.544,0.566,141.768,18.049,-500.610
-0.054,-0.539,0.561,140.915,16.341,-537.256
-0.042,-0.537,0.574,138.720,15.061,-572.073
0.002,-0.535,0.561,139.268,12.622,-601.098
0.061,-0.542,0.591,135.427,10.366,-631.768
0.117,-0.554,0.635,135.122,7.683,-647.378
0.194,-0.565,0.658,133.354,5.183,-654.939
0.269,-0.584,0.653,131.463,7.927,-654.695
0.377,-0.603,0.641,129.451,6.341,-650.793
0.478,-0.627,0.628,129.329,4.451,-639.146
0.567,-0.680,0.640,128.659,5.610,-618.598
0.671,-0.701,0.645,129.268,12.317,-592.012
0.760,-0.714,0.656,123.537,17.988,-562.744
0.846,-0.722,0.664,122.622,22.805,-532.073
0.930,-0.730,0.672,123.780,31.463,-496.037
0.978,-0.761,0.683,122.378,34.634,-462.134
1.019,-0.772,0.655,120.000,44.695,-434.268
1.023,-0.756,0.660,124.512,50.122,-404.756
1.026,-0.748,0.687,122.134,60.549,-379.878
0.986,-0.708,0.682,121.159,67.256,-357.622
0.931,-0.641,0.687,117.988,74.390,-334.634
0.859,-0.562,0.672,117.256,76.402,-316.402
0.788,-0.468,0.637,114.329,80.000,-296.829
0.689,-0.405,0.634,109.695,81.280,-276.890
0.598,-0.301,0.645,104.817,80.427,-254.146
0.519,-0.235,0.642,101.280,80.183,-230.671
0.418,-0.168,0.648,90.305,75.732,-202.317
0.343,-0.114,0.568,86.707,71.829,-179.573
0.365,-0.071,0.605,81.402,65.549,-145.183
0.237,-0.051,0.751,74.573,65.366,-114.817
0.186,-0.030,0.817,70.122,61.646,-89.512
0.163,0.044,0.776,60.610,52.073,-62.805
0.145,0.061,0.733,55.122,40.061,-44.207
0.191,0.045,0.732,53.537,35.671,-27.439
0.272,0.007,0.726,50.854,31.951,-25.427
0.349,-0.023,0.743,52.256,26.341,-25.183
0.429,-0.045,0.772,48.354,28.415,-40.793
0.521,-0.101,0.779,52.988,23.354,-64.390
0.568,-0.167,0.824,53.110,27.683,-98.415
0.567,-0.229,0.868,56.585,24.939,-136.524
0.605,-0.329,0.875,59.085,26.341,-174.573
0.612,-0.404,0.881,62.866,25.427,-219.695
0.613,-0.471,0.872,68.659,24.695,-255.549
0.609,-0.503,0.875,74.024,29.634,-285.183
0.609,-0.514,0.865,80.061,30.122,-310.793
0.604,-0.512,0.825,85.122,29.024,-320.549
0.636,-0.500,0.792,91.159,25.183,-320.183
0.650,-0.484,0.794,95.549,31.463,-310.793
0.669,-0.460,0.794,97.683,29.695,-297.500
0.702,-0.434,0.795,98.232,35.366,-277.134
0.719,-0.368,0.792,102.805,40.549,-253.902
0.744,-0.314,0.784,108.232,42.256,-227.927
0.762,-0.245,0.759,110.976,45.976,-206.951
0.770,-0.189,0.771,106.707,53.841,-186.341
0.772,-0.154,0.765,108.415,54.695,-174.390
0.749,-0.125,0.771,113.415,57.134,-163.780
0.730,-0.083,0.756,112.927,60.061,-159.268
0.687,-0.035,0.727,112.561,64.146,-160.732
0.640,0.013,0.718,118.598,66.402,-161.768
0.583,0.079,0.730,117.134,70.732,-174.451
0.509,0.157,0.722,117.195,71.707,-178.110
0.443,0.215,0.706,115.793,70.122,-190.915
0.393,0.269,0.692,112.500,70.061,-195.488
0.321,0.329,0.680,111.098,68.171,-199.817
0.264,0.397,0.666,109.878,66.098,-197.500
0.212,0.457,0.651,106.585,62.622,-195.122
0.178,0.496,0.639,103.232,59.756,-186.341
0.130,0.534,0.667,98.232,55.610,-176.524
0.111,0.577,0.699,93.354,55.854,-168.780
0.068,0.600,0.733,87.683,49.939,-152.073
0.054,0.629,0.752,81.951,44.878,-137.378

0.335,0.460,0.679,-139.024,80.427,1102.500
0.340,0.480,0.641,-139.024,85.000,1137.317
0.317,0.523,0.656,-143.780,92.744,1165.488
0.300,0.580,0.621,-143.720,94.634,1194.146
0.256,0.626,0.628,-148.232,108.232,1216.524
0.252,0.670,0.625,-147.622,110.732,1236.463
0.214,0.715,0.608,-151.159,115.915,1254.268
0.160,0.803,0.596,-160.366,125.610,1270.061
0.190,0.920,0.542,-163.841,129.695,1274.390
0.238,1.088,0.535,-174.207,138.110,1272.927
0.229,1.196,0.513,-184.390,152.561,1260.976
0.228,1.286,0.497,-195.610,164.878,1245.244
0.254,1.363,0.506,-209.268,177.561,1230.427
0.246,1.394,0.478,-223.780,198.415,1206.707
0.198,1.417,0.456,-237.195,214.024,1180.549
0.133,1.383,0.396,-247.561,228.598,1151.524
0.069,1.356,0.296,-260.427,240.122,1116.585
-0.077,1.291,0.197,-270.183,255.976,1086.585
-0.189,1.207,0.118,-279.146,263.049,1051.463
-0.303,1.111,0.070,-289.085,274.512,1013.354
-0.454,1.015,0.027,-294.268,280.915,987.561
-0.614,0.830,0.055,-297.622,287.134,961.098
-0.764,0.640,0.095,-298.963,292.439,929.207
-0.921,0.418,0.111,-303.963,288.720,903.476
-1.110,0.163,0.136,-298.902,287.317,880.793
-1.261,-0.141,0.091,-293.598,286.585,855.854
-1.451,-0.451,0.041,-285.488,284.451,829.878
-1.594,-0.787,-0.011,-270.183,272.439,793.781
-1.875,-1.051,0.026,-255.000,256.341,752.561
-2.007,-1.264,0.093,-229.268,243.232,702.988
-2.171,-1.248,0.135,-211.585,224.207,647.622
-2.290,-1.101,0.212,-191.220,205.122,565.732
-2.412,-1.116,0.275,-163.720,178.415,472.561
-2.395,-1.046,0.394,-148.293,161.829,379.451
-2.253,-0.821,0.632,-132.622,148.720,285.000
-2.216,-1.083,0.241,-105.976,131.098,179.695
-1.976,-0.897,0.302,-95.549,111.829,80.915
-2.083,-0.988,0.262,-86.098,89.573,-23.841
-2.010,-1.014,0.290,-66.646,80.488,-124.390
-1.980,-0.835,0.325,-52.927,44.817,-238.232
-1.962,-0.723,0.439,-40.854,16.280,-343.537
-1.825,-0.764,0.508,-28.293,12.866,-446.646
-1.734,-0.935,0.337,-6.890,1.707,-543.902
-1.579,-0.927,0.320,6.098,-25.122,-623.719
-1.397,-0.944,0.401,18.415,-40.000,-697.500
-1.268,-1.001,0.456,30.549,-44.573,-755.610
-1.023,-0.967,0.500,42.073,-49.390,-798.171
-0.884,-0.972,0.521,45.976,-52.988,-823.354
-0.783,-0.979,0.533,57.866,-56.646,-831.281
-0.710,-1.049,0.547,62.073,-64.451,-825.732
-0.641,-1.090,0.604,70.549,-64.207,-805.976
-0.562,-1.102,0.642,75.793,-64.573,-781.281
-0.481,-1.081,0.646,82.195,-62.134,-754.573
-0.405,-1.076,0.659,87.073,-59.695,-725.427
-0.296,-1.042,0.578,91.037,-58.780,-698.902
-0.248,-1.032,0.609,96.646,-50.976,-675.915
-0.139,-1.007,0.594,100.427,-36.585,-665.427
-0.106,-0.956,0.589,102.195,-28.598,-653.415
-0.071,-0.923,0.595,107.561,-23.537,-644.024
-0.073,-0.933,0.628,104.512,-15.366,-631.159
-0.062,-0.932,0.646,104.817,-10.122,-630.610
-0.051,-0.933,0.667,107.439,-5.061,-626.524
-0.081,-0.971,0.705,103.598,0.183,-623.719
-0.079,-0.966,0.706,102.256,-3.720,-617.683
-0.077,-0.985,0.725,98.598,-4.573,-615.000
-0.035,-0.996,0.728,99.695,-5.671,-612.683
-0.013,-1.017,0.716,98.902,-7.683,-613.781
0.025,-1.048,0.731,97.744,-11.951,-614.268
0.054,-1.105,0.742,99.207,-12.988,-613.171
0.066,-1.152,0.735,103.841,-20.915,-611.585
0.107,-1.162,0.734,103.232,-20.671,-610.366
0.150,-1.201,0.723,108.171,-24.817,-613.598
0.189,-1.219,0.702,111.768,-25.854,-613.293
0.237,-1.222,0.682,119.878,-26.524,-613.049
0.271,-1.213,0.667,121.707,-26.951,-616.219
0.327,-1.205,0.665,130.244,-26.646,-619.207
0.373,-1.189,0.660,138.720,-27.988,-624.634
0.425,-1.130,0.649,140.427,-21.341,-630.244
