aX,aY,aZ,gX,gY,gZ
-0.846,-0.338,0.396,-2.866,6.402,3.537
-0.845,-0.352,0.393,-2.378,5.000,1.524
-0.849,-0.347,0.398,-2.866,3.110,4.085
-0.848,-0.335,0.391,-0.915,2.073,3.293
-0.847,-0.339,0.396,-4.451,4.878,1.829
-0.843,-0.328,0.402,-5.122,3.110,2.439
-0.847,-0.319,0.411,-2.378,0.427,5.000
-0.838,-0.301,0.429,-2.927,-2.134,8.110

-0.003,0.734,-1.881,-13.354,-62.134,-5.122
-0.006,0.721,-2.069,-24.695,-72.439,-15.671
0.076,0.738,-2.247,-25.305,-92.866,-19.695
0.194,0.737,-2.382,-30.427,-116.646,-27.561
0.225,0.731,-2.474,-35.183,-136.098,-37.256
0.317,0.641,-2.556,-22.805,-157.012,-46.585
0.409,0.550,-2.648,-16.341,-177.805,-47.195
0.584,0.448,-2.827,-12.012,-215.244,-52.683
0.712,0.371,-2.894,-5.244,-271.707,-57.378
0.802,0.149,-2.816,1.707,-322.744,-64.756
0.912,0.014,-2.726,16.402,-376.037,-61.341
1.008,-0.075,-2.467,28.841,-431.646,-57.012
1.118,-0.185,-2.140,40.427,-489.268,-60.305
1.177,-0.334,-1.687,50.244,-535.488,-54.695
1.268,-0.526,-1.176,58.902,-570.671,-53.720
1.256,-0.667,-0.703,57.927,-585.305,-41.159
1.214,-0.756,-0.341,79.329,-609.024,-27.256
1.161,-0.775,0.167,95.122,-645.549,-17.500
1.056,-0.832,0.726,120.122,-665.183,-6.829
0.941,-0.880,1.363,144.573,-672.012,10.976
0.827,-0.740,1.982,172.622,-666.037,32.683
0.600,-0.623,2.610,201.707,-676.098,44.146
0.666,-0.494,3.350,222.012,-657.134,48.598
0.440,-0.282,4.000,229.573,-626.281,55.915
0.470,0.019,4.000,226.524,-602.927,66.098
0.173,0.218,4.000,233.963,-550.732,60.183
0.005,0.293,4.000,253.232,-444.756,62.012
-0.180,0.266,4.000,250.305,-339.085,59.390
-0.398,0.202,4.000,254.085,-270.366,59.024
-0.533,0.208,4.000,226.037,-238.659,54.878
-0.602,0.294,4.000,178.110,-202.988,51.220
-0.679,0.375,4.000,134.329,-146.098,49.634
-0.724,0.542,4.000,90.915,-66.951,46.646
-0.728,0.691,4.000,51.585,11.463,34.024
-0.667,0.783,4.000,21.037,76.037,20.122
-0.589,0.840,4.000,-7.073,138.049,10.366
-0.495,0.823,4.000,-20.549,203.232,-0.427
-0.378,0.751,4.000,-35.793,263.293,-14.756
-0.297,0.614,4.000,-46.524,320.427,-19.634
-0.212,0.548,4.000,-58.963,380.122,-24.817
-0.129,0.490,3.621,-71.524,447.805,-33.841
-0.030,0.477,2.707,-87.012,452.744,-39.024
-0.007,0.444,2.138,-92.927,432.317,-55.122
0.025,0.310,1.728,-96.524,415.976,-53.476
0.015,0.269,1.259,-92.988,409.451,-56.463
-0.023,0.249,0.882,-94.756,377.073,-60.488
0.015,0.221,0.664,-87.927,326.951,-59.695
0.003,0.243,0.727,-85.732,293.293,-59.390
0.000,0.227,0.727,-76.463,272.805,-58.354
-0.017,0.229,0.779,-72.988,260.000,-57.988
-0.053,0.178,0.848,-63.110,246.768,-57.805
-0.082,0.113,0.943,-58.537,232.744,-57.378
-0.134,0.014,1.054,-51.646,234.878,-54.024
-0.174,-0.035,1.156,-45.183,232.195,-55.427
-0.206,-0.114,1.279,-41.524,237.622,-52.500
-0.208,-0.176,1.362,-35.366,236.890,-50.671
-0.189,-0.259,1.480,-39.695,250.854,-50.976
-0.193,-0.314,1.548,-41.037,259.512,-45.122
-0.160,-0.365,1.590,-44.878,278.476,-42.805
-0.124,-0.392,1.589,-54.024,298.415,-42.195
-0.096,-0.448,1.511,-62.866,319.390,-39.878
-0.013,-0.425,1.391,-73.598,337.683,-35.122
0.062,-0.407,1.190,-88.720,359.390,-34.268
0.117,-0.344,0.975,-95.244,374.146,-32.439
0.208,-0.327,0.796,-107.805,398.841,-29.878
0.392,-0.424,0.282,-98.537,448.902,-26.890
0.153,-0.090,-0.348,-130.915,431.768,-27.927
0.495,0.000,-0.678,-151.159,402.866,-29.695
0.457,0.091,-0.847,-186.159,359.817,-38.232
0.319,0.254,-1.053,-219.024,366.646,-39.817
0.218,0.249,-1.326,-197.561,358.720,-37.988
0.161,0.271,-1.635,-178.110,326.524,-35.305
0.102,0.270,-1.803,-152.195,293.537,-35.915
0.069,0.189,-1.896,-136.159,255.122,-37.500
0.107,0.187,-1.880,-142.439,214.146,-33.415
0.019,0.102,-1.855,-132.927,192.439,-37.561
-0.128,0.033,-1.825,-93.049,167.866,-29.939
-0.215,0.030,-1.875,-46.341,142.439,-27.439
-0.313,-0.028,-1.901,-21.402,115.610,-23.110
-0.419,-0.073,-1.871,-12.134,86.280,-21.280
-0.486,-0.187,-1.813,-14.451,59.939,-24.695
-0.521,-0.231,-1.813,-8.232,33.415,-23.232
-0.513,-0.271,-1.728,-12.378,-1.829,-23.293
-0.496,-0.263,-1.453,-8.171,-32.988,-20.000
-0.606,-0.392,-1.260,-8.232,-56.646,-22.073
-0.604,-0.450,-0.997,-13.049,-77.317,-21.524
-0.667,-0.500,-0.792,7.622,-87.378,-11.463
-0.658,-0.530,-0.594,21.280,-93.293,-6.585
-0.693,-0.503,-0.439,24.756,-100.061,-0.122
-0.736,-0.535,-0.333,31.159,-106.768,2.012
-0.754,-0.496,-0.192,38.659,-116.646,10.976
-0.767,-0.526,-0.026,45.854,-118.598,15.244
-0.806,-0.506,0.086,52.317,-115.732,23.537
-0.821,-0.518,0.178,59.573,-120.366,30.854
-0.826,-0.479,0.302,64.634,-123.110,35.854
-0.835,-0.470,0.423,64.085,-126.341,38.415
-0.829,-0.457,0.528,59.939,-117.256,44.024
-0.852,-0.459,0.655,53.110,-120.732,47.134
-0.840,-0.380,0.776,51.220,-115.366,55.915
-0.847,-0.281,0.904,45.427,-106.341,55.976
-0.854,-0.153,1.021,47.561,-94.878,56.463
-0.870,-0.047,1.104,51.646,-81.951,58.110
-0.879,0.041,1.153,52.439,-68.780,59.024
-0.899,0.121,1.172,51.159,-55.732,56.707
-0.878,0.180,1.156,44.085,-36.463,52.500
-0.921,0.240,1.079,41.768,-30.305,45.915
-0.894,0.300,1.042,32.012,-23.780,41.402
-0.900,0.321,1.011,28.963,-15.488,34.817
-0.918,0.311,0.924,23.049,-11.646,32.012
-0.915,0.319,0.918,22.012,-13.963,27.317
-0.927,0.310,0.870,16.951,-4.756,19.695
-0.936,0.304,0.835,16.890,-3.293,13.659
-0.923,0.287,0.841,13.110,-3.537,10.793
-0.933,0.265,0.829,11.220,2.317,8.415
-0.933,0.236,0.818,8.902,-0.854,3.232
-0.938,0.213,0.826,4.817,2.439,2.317
-0.929,0.210,0.816,5.122,1.829,-3.537
-0.910,0.177,0.804,-1.098,3.354,-6.524
-0.913,0.153,0.809,-5.976,2.927,-10.244

-0.228,0.718,-1.664,-35.122,-63.415,-3.354
-0.181,0.739,-1.720,-36.524,-79.634,-6.707
-0.097,0.757,-1.826,-38.841,-85.244,-14.512
-0.035,0.780,-1.938,-41.037,-94.451,-18.415
0.075,0.817,-2.056,-37.256,-107.744,-23.293
0.168,0.803,-2.188,-35.915,-120.183,-32.134
0.266,0.778,-2.299,-34.878,-138.537,-41.402
0.445,0.687,-2.449,-12.927,-174.695,-47.866
0.572,0.654,-2.586,-22.012,-208.476,-56.341
0.677,0.503,-2.701,-10.427,-262.561,-71.402
0.771,0.366,-2.655,-14.573,-323.720,-71.280
0.890,0.216,-2.418,-6.951,-377.256,-77.500
0.929,0.031,-2.247,1.585,-422.683,-85.732
1.002,-0.079,-1.935,0.427,-469.024,-87.683
1.058,-0.248,-1.563,13.720,-508.171,-90.183
1.136,-0.367,-1.143,24.939,-543.354,-88.232
1.103,-0.437,-0.713,29.085,-570.061,-78.841
1.065,-0.578,-0.351,50.793,-609.451,-80.854
0.970,-0.819,0.296,65.671,-643.659,-72.195
0.921,-0.999,0.925,88.476,-668.659,-61.707
0.912,-1.082,1.674,110.244,-674.146,-41.402
0.640,-1.099,2.404,135.976,-676.707,-23.110
0.641,-0.942,3.319,148.841,-676.219,-6.037
0.517,-0.835,4.000,141.037,-636.159,-0.915
0.232,-0.723,4.000,171.524,-536.646,11.159
0.133,-0.525,4.000,186.220,-488.659,22.927
-0.027,-0.230,4.000,171.829,-446.646,30.000
-0.425,-0.455,4.000,214.451,-343.232,23.902
-0.586,-0.401,4.000,244.390,-221.037,35.061
-0.701,-0.455,4.000,230.305,-197.683,37.134
-0.734,-0.394,4.000,196.707,-155.488,39.939
-0.709,-0.264,4.000,147.622,-124.817,39.695
-0.750,-0.073,4.000,101.707,-87.988,44.024
-0.746,0.176,4.000,54.451,-45.976,39.878
-0.726,0.342,4.000,31.524,17.256,34.695
-0.671,0.532,4.000,6.829,84.329,22.927
-0.619,0.594,4.000,-10.366,148.537,10.671
-0.522,0.626,4.000,-19.268,209.878,1.890
-0.431,0.616,4.000,-25.671,263.476,-10.061
-0.307,0.531,4.000,-40.061,318.963,-16.585
-0.204,0.446,3.946,-50.854,368.476,-22.622
-0.146,0.443,3.333,-67.317,417.500,-25.427
-0.064,0.412,2.600,-73.476,448.476,-38.720
0.008,0.315,1.986,-81.524,436.890,-50.000
0.047,0.277,1.473,-92.134,417.012,-54.268
0.003,0.197,1.166,-94.512,394.390,-58.171
0.039,0.101,0.834,-98.232,374.024,-61.341
-0.007,0.006,0.634,-101.341,348.598,-63.780
-0.042,-0.108,0.465,-100.610,324.878,-62.256
-0.071,-0.212,0.355,-93.537,297.866,-62.622
-0.138,-0.344,0.350,-85.915,274.878,-57.988
-0.193,-0.459,0.376,-70.549,255.915,-49.939
-0.266,-0.579,0.461,-59.451,239.573,-42.073
-0.329,-0.690,0.532,-49.329,224.207,-37.988
-0.354,-0.768,0.710,-46.646,210.061,-29.024
-0.380,-0.863,0.919,-45.427,207.805,-23.841
-0.371,-0.911,1.167,-44.329,207.134,-19.024
-0.367,-0.964,1.360,-42.683,213.293,-13.415
-0.374,-0.996,1.574,-38.232,223.476,-4.512
-0.353,-0.972,1.705,-41.890,245.061,4.878
-0.333,-0.890,1.757,-47.012,267.073,13.902
-0.275,-0.824,1.799,-62.927,291.768,15.549
-0.163,-0.682,1.774,-74.634,314.329,19.512
-0.054,-0.561,1.692,-82.195,336.707,27.561
0.065,-0.445,1.526,-84.573,366.220,26.159
0.122,-0.322,1.250,-103.171,388.841,31.098
-0.077,-0.189,0.894,-140.732,408.415,33.293
-0.236,0.088,1.041,-191.463,399.695,30.854
0.298,0.146,0.413,-167.988,419.817,28.354
0.144,0.201,-0.134,-184.390,468.537,31.220
0.186,0.352,-0.942,-175.488,445.427,20.610
0.201,0.590,-1.184,-210.854,378.537,11.159
0.123,0.297,-1.209,-223.171,353.232,4.573
0.235,0.299,-1.403,-237.988,338.902,3.354
0.310,0.402,-1.468,-220.793,304.085,13.841
0.253,0.493,-1.468,-184.085,292.683,11.037
0.309,0.457,-1.598,-156.098,281.890,9.878
0.177,0.356,-1.683,-124.451,242.256,9.207
0.036,0.451,-1.543,-106.159,232.988,6.768
-0.086,0.425,-1.849,-104.085,249.939,9.573
0.027,0.524,-2.224,-86.402,237.683,1.098
-0.196,0.597,-2.634,-81.646,181.646,-2.927
-0.212,0.575,-2.508,-87.073,102.317,-24.085
-0.473,0.241,-2.290,-65.000,72.378,-23.598
-0.479,0.255,-2.298,-47.012,47.744,-25.366
-0.545,0.239,-2.202,-17.683,4.695,-26.768
-0.588,0.055,-2.063,-1.585,-26.646,-28.659
-0.578,-0.068,-1.825,9.024,-57.988,-34.085
-0.605,-0.265,-1.556,16.402,-83.598,-30.610
-0.631,-0.376,-1.382,25.976,-86.707,-22.927
-0.677,-0.443,-1.297,39.024,-109.146,-13.293
-0.661,-0.436,-1.097,50.244,-143.963,-11.220
-0.623,-0.560,-0.765,50.671,-164.146,-9.756
-0.672,-0.623,-0.453,52.866,-165.915,4.390
-0.749,-1.075,-0.311,61.646,-178.293,18.963
-0.694,-0.598,-0.005,83.415,-170.610,36.220
-0.751,-0.538,0.110,96.707,-165.732,41.890
-0.780,-0.404,0.278,111.280,-173.110,51.220
-0.815,-0.390,0.510,118.293,-166.037,51.524
-0.848,-0.342,0.637,116.768,-160.793,60.427
-0.883,-0.283,0.752,111.159,-154.573,63.659
-0.925,-0.233,0.908,95.793,-148.659,61.463
-0.954,-0.220,1.053,88.963,-135.488,62.500
-0.962,-0.160,1.135,78.780,-121.768,61.463
-0.981,-0.116,1.194,70.671,-105.549,59.329
-0.985,-0.073,1.225,55.671,-94.146,58.902
-0.966,-0.024,1.255,48.841,-82.622,59.024
-0.988,0.058,1.276,40.427,-70.244,55.061
-1.025,0.120,1.290,37.927,-60.183,52.988
-1.033,0.159,1.301,35.854,-46.524,45.000
-0.994,0.205,1.322,34.024,-35.976,44.085
-0.988,0.245,1.326,25.061,-19.207,38.659
-0.985,0.278,1.268,22.561,-8.659,32.500
-0.977,0.302,1.207,20.915,4.085,26.890
-0.971,0.334,1.137,12.622,13.415,23.293
-0.971,0.353,1.050,10.976,21.951,16.402
-0.958,0.381,0.945,7.988,25.183,13.354
-0.948,0.372,0.854,6.220,32.195,7.744
-0.957,0.376,0.770,1.646,32.561,-0.671

-0.390,-0.161,4.000,176.463,-185.244,38.963
-0.439,-0.131,4.000,152.439,-143.598,36.951
-0.470,-0.038,4.000,126.220,-106.098,37.622
-0.509,-0.010,4.000,99.024,-67.317,35.488
-0.534,0.074,4.000,76.524,-26.768,37.988
-0.518,0.189,4.000,48.354,23.476,37.134
-0.508,0.342,4.000,28.659,66.707,31.890
-0.477,0.473,4.000,8.232,131.768,25.183
-0.397,0.556,4.000,-4.146,194.512,17.927
-0.267,0.571,4.000,-18.049,262.012,2.500
-0.206,0.498,4.000,-24.024,324.573,-4.573
-0.116,0.469,4.000,-37.988,376.646,-10.244
-0.009,0.441,4.000,-55.061,451.341,-23.841
0.057,0.348,3.106,-69.573,477.073,-28.476
0.118,0.349,2.342,-79.329,448.415,-38.293
0.140,0.265,2.023,-91.463,414.512,-47.988
0.146,0.229,1.738,-94.451,415.915,-44.451
0.119,0.222,1.286,-101.098,415.244,-47.256
0.099,0.176,0.890,-99.634,376.524,-51.402
0.051,0.112,0.784,-99.756,321.890,-54.146
0.022,-0.004,0.916,-97.134,292.073,-55.549
0.001,-0.056,0.960,-92.561,284.024,-50.610
-0.013,-0.175,1.075,-86.524,268.476,-48.354
-0.020,-0.265,1.208,-84.878,267.195,-47.744
-0.003,-0.367,1.353,-79.329,268.415,-42.256
0.005,-0.443,1.476,-70.000,277.256,-36.646
0.001,-0.455,1.518,-65.000,293.293,-32.927
0.013,-0.483,1.522,-63.110,306.220,-29.756
0.047,-0.476,1.468,-66.280,319.939,-25.183
0.062,-0.449,1.376,-68.476,332.927,-21.280
0.129,-0.403,1.271,-75.854,345.183,-21.402
0.176,-0.348,1.132,-82.256,357.500,-17.683
0.182,-0.324,0.970,-88.659,370.671,-11.951
0.224,-0.256,0.830,-95.549,396.220,-12.927
0.214,-0.250,0.489,-97.927,405.976,-11.220
0.224,-0.175,0.203,-101.707,399.817,-11.341
0.124,-0.114,-0.011,-103.293,421.341,-6.098
0.229,-0.027,-0.384,-115.122,370.244,-9.329
0.250,0.074,-0.490,-120.915,346.402,-11.341
0.354,0.123,-0.523,-136.463,342.012,-15.732
0.375,0.368,-0.781,-177.317,325.915,-13.780
0.089,0.173,-0.745,-159.878,328.171,-32.012
-0.002,0.231,-0.775,-143.476,321.220,-28.780
-0.063,0.142,-0.978,-112.439,314.512,-25.244
-0.089,0.164,-1.188,-109.756,289.207,-24.512
-0.052,0.216,-1.266,-106.220,262.805,-27.256
-0.111,0.188,-1.361,-123.232,254.268,-29.756
-0.203,0.046,-1.521,-110.732,238.232,-32.683
-0.216,-0.123,-1.660,-110.427,209.695,-32.866
-0.267,-0.140,-1.705,-91.585,164.817,-21.768
-0.319,-0.101,-1.549,-76.402,138.598,-24.573
-0.336,-0.142,-1.502,-66.585,121.768,-23.902
-0.363,-0.212,-1.439,-55.244,109.085,-20.549
-0.407,-0.222,-1.473,-45.793,90.305,-19.451
-0.441,-0.230,-1.413,-37.134,68.598,-16.402
-0.487,-0.246,-1.405,-32.622,50.793,-15.122
-0.516,-0.240,-1.334,-29.695,32.439,-13.659
-0.577,-0.306,-1.333,-23.171,19.329,-11.280
-0.623,-0.315,-1.226,-17.866,-2.134,-12.561
-0.652,-0.360,-1.159,-2.317,-15.854,-10.244
-0.627,-0.370,-1.107,15.488,-29.695,-1.951
-0.600,-0.371,-1.071,33.354,-49.695,0.793
-0.607,-0.354,-0.991,32.012,-68.293,6.037
-0.643,-0.393,-0.915,35.122,-91.707,5.366
-0.682,-0.455,-0.738,45.244,-112.927,10.671
-0.696,-0.509,-0.539,60.854,-130.305,16.951
-0.730,-0.526,-0.331,67.378,-143.963,26.280
-0.730,-0.512,-0.101,79.634,-161.585,32.622
-0.753,-0.514,0.193,90.122,-161.463,40.244
-0.793,-0.520,0.390,92.256,-157.744,45.793
-0.798,-0.496,0.578,87.622,-153.171,51.585
-0.808,-0.436,0.757,87.439,-151.707,59.756
-0.793,-0.333,0.947,80.610,-142.439,61.829
-0.814,-0.239,1.116,71.829,-130.000,62.134
-0.838,-0.117,1.216,63.598,-109.817,66.280
-0.860,-0.032,1.317,61.280,-98.537,62.744
-0.880,0.047,1.384,54.085,-79.512,53.598
-0.897,0.125,1.418,47.561,-62.012,54.817
-0.902,0.189,1.411,42.805,-50.305,51.159
-0.907,0.224,1.391,36.829,-32.988,44.207
-0.906,0.272,1.337,34.146,-22.439,40.732
-0.910,0.316,1.262,27.073,-7.134,33.049
-0.905,0.320,1.201,16.951,0.488,27.073
-0.900,0.325,1.110,15.976,5.488,19.695
-0.908,0.312,1.035,8.841,9.634,13.476
-0.896,0.312,0.964,6.098,12.683,7.683
-0.895,0.282,0.873,-1.098,23.537,1.220
-0.895,0.274,0.790,-2.195,22.317,-5.610
-0.893,0.245,0.733,-5.061,24.146,-9.878
-0.886,0.209,0.666,-9.024,22.256,-13.598
-0.885,0.174,0.603,-7.317,15.305,-13.902
-0.880,0.121,0.569,-10.488,16.402,-20.183
-0.875,0.060,0.550,-10.122,16.524,-24.756
-0.887,-0.004,0.518,-7.683,10.732,-24.329
-0.886,-0.074,0.517,-5.854,6.707,-26.951
-0.881,-0.151,0.531,-7.317,6.585,-29.146
-0.897,-0.207,0.541,-3.110,3.354,-26.159
-0.909,-0.270,0.576,-5.610,3.598,-24.756
-0.875,-0.297,0.604,-5.366,2.256,-23.293
-0.872,-0.317,0.652,-10.122,0.732,-25.061
-0.868,-0.346,0.717,-12.134,3.902,-25.122
-0.887,-0.390,0.764,-12.256,5.793,-21.524
-0.935,-0.414,0.792,-7.317,8.780,-19.329
-0.937,-0.418,0.791,0.793,20.244,-16.890
-0.928,-0.409,0.752,2.805,20.305,-16.098
-0.906,-0.394,0.735,1.220,28.354,-14.573
-0.881,-0.372,0.682,-0.183,29.451,-10.915
-0.883,-0.370,0.627,-1.585,32.561,-10.427
-0.872,-0.355,0.582,-3.354,34.024,-7.927
-0.865,-0.340,0.522,-5.549,35.488,-9.634
-0.875,-0.326,0.477,-6.890,34.329,-7.012
-0.860,-0.306,0.428,-8.598,36.646,-5.915
-0.861,-0.279,0.404,-7.622,30.000,-2.805
-0.844,-0.268,0.368,-12.622,29.817,-7.134
-0.846,-0.248,0.337,-15.244,33.963,-7.622
-0.822,-0.235,0.325,-14.451,32.500,-6.951
-0.823,-0.230,0.302,-16.951,29.207,-8.415
-0.812,-0.219,0.301,-17.317,27.805,-8.476
-0.795,-0.227,0.292,-18.476,26.463,-7.439

0.097,-1.396,1.397,-21.159,295.610,-1.585
0.104,-1.111,1.141,-16.098,300.976,14.207
0.165,-1.025,1.022,-13.415,282.073,20.854
0.272,-0.823,1.271,-16.768,281.646,25.976
0.314,-0.638,1.293,-17.683,297.195,34.390
0.270,-0.430,1.202,-17.561,308.963,39.695
0.260,-0.215,1.163,-20.122,310.915,43.841
0.253,-0.054,1.082,-24.817,318.354,35.610
0.168,0.110,1.022,-34.512,321.768,30.427
0.099,0.203,0.950,-29.756,329.512,30.244
0.051,0.273,0.825,-32.073,335.671,21.829
0.023,0.299,0.697,-31.768,338.354,16.463
0.015,0.304,0.584,-35.000,336.951,4.573
0.010,0.243,0.527,-41.646,334.878,-3.659
0.031,0.160,0.463,-46.220,333.537,-9.451
0.060,0.051,0.412,-55.976,334.268,-19.695
0.058,-0.082,0.369,-64.634,340.854,-22.622
0.060,-0.208,0.271,-72.012,342.317,-26.098
0.635,-0.321,0.179,-75.976,360.244,-25.671
0.312,-0.045,0.029,-158.049,346.524,-37.622
0.296,-0.588,0.115,-102.195,354.085,-28.841
0.191,-0.381,-0.308,-147.073,374.268,-19.146
0.147,-0.255,-0.719,-141.646,353.415,-20.793
0.197,-0.150,-0.702,-140.610,334.085,-14.817
0.159,-0.089,-0.917,-139.390,339.268,-8.049
0.187,0.065,-1.282,-147.378,329.573,-5.061
0.200,0.134,-1.465,-147.195,287.805,-10.122
0.037,0.136,-1.600,-160.000,263.780,-16.098
-0.037,0.013,-1.695,-116.890,236.829,-13.659
-0.156,-0.011,-1.814,-124.695,216.037,-10.671
-0.238,-0.165,-1.928,-91.220,175.793,-6.829
-0.331,-0.089,-1.923,-68.171,142.256,-0.976
-0.351,-0.072,-1.873,-48.963,109.085,3.171
-0.404,-0.107,-1.843,-42.134,89.207,3.354
-0.425,-0.102,-1.768,-29.756,62.561,2.439
-0.474,-0.142,-1.721,-14.207,38.720,6.707
-0.505,-0.171,-1.656,-3.232,17.805,6.463
-0.521,-0.195,-1.593,8.598,-3.476,8.537
-0.550,-0.416,-1.534,12.866,-26.890,2.073
-0.636,-0.654,-1.369,-11.768,-58.232,11.585
-0.451,-0.656,-1.193,29.695,-73.780,23.598
-0.612,-0.540,-1.102,6.463,-75.427,28.110
-0.596,-0.425,-0.993,36.890,-112.561,34.146
-0.671,-0.415,-0.737,55.610,-139.268,39.573
-0.709,-0.276,-0.497,70.915,-138.171,47.317
-0.668,-0.147,-0.354,75.915,-148.720,47.317
-0.676,-0.024,-0.172,66.402,-170.366,46.768
-0.746,-0.049,0.196,63.354,-182.439,38.963
-0.794,-0.188,0.518,72.744,-169.451,38.841
-0.815,-0.169,0.697,70.976,-154.512,47.317
-0.806,-0.185,0.821,69.146,-146.220,42.683
-0.793,-0.206,1.009,68.049,-136.159,42.866
-0.783,-0.178,1.123,72.744,-118.476,49.268
-0.829,-0.134,1.133,69.024,-99.939,45.366
-0.851,-0.076,1.178,66.829,-92.317,45.488
-0.865,-0.005,1.237,61.768,-82.256,47.134
-0.897,0.042,1.254,54.695,-73.110,46.098
-0.908,0.092,1.301,43.659,-60.549,37.561
-0.940,0.110,1.313,37.805,-50.976,35.915
-0.939,0.125,1.330,31.220,-35.671,29.390
-0.953,0.126,1.321,27.073,-26.524,25.732
-0.950,0.127,1.278,20.244,-16.768,18.780
-0.943,0.112,1.228,19.207,-6.159,18.415
-0.955,0.101,1.170,15.671,3.476,14.878
-0.922,0.102,1.076,12.500,11.280,10.671
-0.930,0.092,0.987,6.890,14.207,6.707
-0.911,0.106,0.915,3.902,17.622,2.805
-0.924,0.108,0.843,-0.061,22.500,-1.829
-0.914,0.106,0.792,-1.463,16.524,-5.122
-0.921,0.074,0.738,-1.951,16.524,-6.890
-0.915,0.044,0.716,-3.354,17.744,-9.512
-0.906,-0.001,0.674,-3.049,20.549,-13.049
-0.909,-0.054,0.652,-3.476,16.341,-9.756
-0.898,-0.104,0.641,-7.256,19.756,-16.280
-0.874,-0.135,0.614,-5.610,22.439,-15.732
-0.857,-0.186,0.590,-7.134,20.549,-20.793
-0.849,-0.203,0.572,-7.683,18.902,-15.488
-0.828,-0.208,0.562,-7.561,18.841,-14.695
-0.831,-0.211,0.532,-7.134,20.061,-14.268
-0.841,-0.193,0.499,-8.780,20.793,-13.841
-0.859,-0.181,0.487,-8.902,20.610,-18.110
-0.873,-0.182,0.462,-7.744,21.037,-14.451
-0.876,-0.165,0.429,-3.902,21.524,-18.720
-0.860,-0.161,0.400,-1.524,19.085,-14.329
-0.860,-0.158,0.401,-3.049,17.622,-18.232
-0.852,-0.210,0.385,0.793,12.622,-17.500
-0.862,-0.253,0.385,-3.476,15.244,-17.683
-0.857,-0.300,0.381,-2.927,9.085,-17.866
-0.861,-0.326,0.393,-0.732,6.890,-17.500
-0.863,-0.352,0.404,-2.927,9.817,-15.000
-0.861,-0.362,0.418,-2.744,6.524,-13.476
-0.881,-0.393,0.436,-5.793,7.012,-13.598
-0.868,-0.387,0.437,-4.207,4.878,-9.207
-0.879,-0.381,0.444,-4.878,6.829,-9.756
-0.883,-0.387,0.459,-6.159,7.317,-9.817
-0.882,-0.367,0.470,-8.659,9.146,-7.195
-0.893,-0.357,0.469,-4.146,8.354,-4.695
-0.887,-0.338,0.478,-4.329,13.232,-5.305
-0.876,-0.334,0.505,-1.402,9.268,-1.037
-0.870,-0.323,0.497,-0.427,12.561,-3.293
-0.856,-0.303,0.516,-3.598,15.732,-0.305
-0.852,-0.286,0.519,0.793,15.244,-1.098
-0.848,-0.315,0.499,-3.293,18.537,-3.354
-0.837,-0.299,0.483,-0.610,17.744,-0.122
-0.833,-0.279,0.455,-2.134,22.622,-1.951
-0.834,-0.267,0.443,-3.902,22.622,1.707
-0.833,-0.249,0.401,-1.098,21.463,-0.854
-0.848,-0.244,0.382,-6.646,23.171,3.293
-0.847,-0.247,0.354,-3.171,22.744,0.793
-0.839,-0.222,0.316,-4.634,19.817,-2.561
-0.839,-0.213,0.275,0.549,20.183,-0.183
-0.819,-0.221,0.260,1.585,16.159,-1.037
-0.822,-0.227,0.239,-0.488,15.793,-0.549
-0.845,-0.215,0.214,0.976,13.049,0.244
-0.833,-0.236,0.215,-0.976,6.524,0.000
-0.838,-0.233,0.219,0.915,4.390,0.366
-0.847,-0.248,0.224,-1.890,0.488,1.829
-0.843,-0.249,0.246,-0.061,-2.439,-0.122
-0.829,-0.253,0.284,3.902,-5.549,2.012

-0.265,0.707,-2.333,49.268,-29.939,61.098
-0.085,0.608,-2.475,78.354,-102.744,55.427
-0.008,0.738,-2.460,67.256,-141.098,50.854
0.165,0.785,-2.197,49.146,-155.122,37.256
0.154,0.650,-2.324,43.232,-154.939,32.500
0.277,0.633,-2.470,67.988,-175.122,37.439
0.371,0.773,-2.540,77.378,-197.439,39.268
0.450,0.935,-2.604,70.122,-233.598,32.012
0.571,0.923,-2.605,59.512,-283.476,16.585
0.684,0.911,-2.500,55.732,-333.963,6.524
0.755,0.923,-2.302,46.402,-374.573,-5.244
0.844,0.920,-2.096,43.963,-416.402,-19.390
0.939,0.905,-1.872,33.841,-461.707,-39.268
1.062,0.786,-1.521,29.817,-511.280,-48.171
1.134,0.662,-1.091,20.183,-549.939,-56.707
1.148,0.493,-0.684,19.695,-582.622,-74.878
1.182,0.313,-0.121,11.402,-614.512,-85.671
1.159,0.113,0.480,20.305,-631.037,-88.841
0.529,-0.149,1.007,39.939,-640.610,-92.256
0.896,-0.503,1.575,38.293,-630.610,-93.537
0.787,-0.769,2.092,72.073,-640.366,-84.024
0.625,-0.880,2.767,79.756,-627.378,-72.134
0.465,-1.056,3.352,111.829,-615.671,-56.159
0.455,-1.052,4.000,123.720,-579.024,-46.890
0.070,-1.156,4.000,146.341,-545.610,-34.512
0.049,-1.085,4.000,139.695,-524.573,-8.841
-0.234,-1.070,4.000,153.354,-457.805,-9.512
-0.375,-1.140,4.000,152.866,-377.683,10.488
-0.463,-1.015,4.000,142.683,-304.451,21.341
-0.603,-0.966,4.000,132.927,-232.317,33.415
