aX,aY,aZ,gX,gY,gZ
-0.604,-0.628,0.905,-74.207,-36.585,-106.341
-0.580,-0.541,0.930,-71.463,-40.427,-68.659
-0.572,-0.449,0.937,-66.463,-43.049,-42.073
-0.547,-0.348,0.930,-62.805,-49.207,-14.695
-0.535,-0.268,0.893,-61.646,-51.951,1.890
-0.505,-0.216,0.886,-59.268,-55.000,19.268
-0.454,-0.154,0.872,-53.963,-59.573,25.000
-0.416,-0.104,0.859,-58.232,-62.988,28.780
-0.372,-0.108,0.865,-54.329,-60.122,35.305
-0.323,-0.077,0.875,-50.671,-67.500,38.841
-0.271,-0.097,0.898,-49.146,-67.317,36.037
-0.216,-0.106,0.928,-48.415,-66.646,37.256

-0.315,-0.404,-4.000,52.500,748.719,-458.415
-0.387,-0.487,-4.000,42.561,754.085,-470.915
-0.458,-0.593,-4.000,34.329,760.183,-480.915
-0.526,-0.715,-4.000,25.000,764.268,-492.439
-0.622,-0.854,-4.000,13.476,771.281,-501.524
-0.721,-1.002,-4.000,8.293,774.756,-510.427
-0.885,-1.226,-4.000,-3.293,781.402,-518.781
-1.292,-1.483,-4.000,-24.451,793.110,-527.256
-1.351,-2.007,-4.000,-30.549,789.634,-547.439
-1.588,-2.296,-4.000,-33.476,779.512,-565.305
-1.957,-2.779,-4.000,-33.293,766.402,-570.854
-2.120,-3.135,-4.000,-35.366,757.622,-577.500
-2.394,-3.541,-4.000,-27.012,740.183,-570.366
-2.745,-4.000,-4.000,-20.488,722.378,-549.756
-2.860,-4.000,-4.000,0.427,701.402,-522.256
-3.107,-4.000,-4.000,12.500,675.976,-474.878
-3.247,-4.000,-4.000,43.902,658.354,-416.280
-3.414,-4.000,-3.949,80.305,640.793,-354.634
-3.542,-4.000,-3.897,109.756,617.988,-290.549
-3.818,-4.000,-3.712,142.561,593.841,-227.866
-3.858,-4.000,-3.807,184.878,561.829,-168.293
-4.000,-4.000,-3.728,221.707,536.707,-126.402
-4.000,-3.723,-3.618,257.378,499.939,-88.902
-4.000,-3.226,-3.536,285.366,465.305,-67.683
-4.000,-2.727,-3.570,310.183,431.341,-57.439
-3.919,-2.194,-3.390,328.049,400.854,-51.890
-3.899,-1.661,-3.255,336.098,379.329,-57.683
-3.740,-1.295,-3.151,345.305,344.451,-71.098
-3.596,-0.959,-3.021,348.780,322.134,-82.439
-3.401,-0.623,-2.853,344.573,311.890,-92.378
-3.224,-0.447,-2.710,334.878,299.756,-99.207
-3.091,-0.368,-2.611,331.951,288.537,-96.646
-2.852,-0.125,-2.686,328.171,275.488,-92.134
-2.920,-0.152,-2.435,316.402,265.427,-73.049
-2.778,-0.186,-2.257,311.220,264.024,-56.402
-2.789,-0.163,-2.166,299.329,263.659,-35.854
-2.848,-0.112,-2.071,288.049,262.744,-13.659
-2.963,-0.095,-1.963,277.622,250.061,6.646
-3.106,-0.139,-1.883,268.841,243.171,14.695
-3.211,-0.218,-1.835,257.927,235.244,20.061
-3.318,-0.324,-1.783,252.622,218.780,15.671
-3.430,-0.494,-1.698,250.915,196.159,1.524
-3.580,-0.674,-1.662,248.293,185.976,-19.390
-3.700,-0.910,-1.626,252.744,169.573,-39.817
-3.879,-1.128,-1.575,260.793,150.610,-62.927
-4.000,-1.318,-1.607,275.854,128.537,-83.110
-4.000,-1.475,-1.501,290.610,103.598,-91.890
-4.000,-1.538,-1.483,298.720,82.927,-94.573
-4.000,-1.661,-1.436,323.110,60.549,-92.439
-4.000,-1.566,-1.471,348.354,30.915,-80.549
-4.000,-1.486,-1.587,364.329,4.939,-67.866
-4.000,-1.417,-1.672,379.512,-15.061,-45.976
-4.000,-1.333,-1.790,398.171,-37.744,-21.280
-4.000,-1.141,-1.816,416.890,-65.549,5.976
-4.000,-0.922,-1.876,427.073,-87.561,33.415
-3.889,-0.745,-1.989,440.366,-108.659,67.378
-3.772,-0.467,-2.091,454.024,-124.512,99.878
-3.591,-0.171,-2.164,458.720,-142.927,134.146
-3.463,0.121,-2.157,465.183,-169.451,176.220
-3.361,0.450,-2.151,468.110,-181.829,212.866
-3.271,0.811,-2.096,467.622,-188.720,251.159
-3.399,0.945,-1.893,461.524,-211.098,276.890
-3.403,1.519,-1.853,465.427,-218.659,293.354
-3.392,1.949,-2.031,446.768,-234.512,298.720
-3.437,2.164,-2.163,431.037,-268.293,295.793
-3.524,2.364,-2.295,418.110,-294.024,278.902
-3.415,2.469,-2.477,405.732,-325.976,261.768
-3.351,2.604,-2.595,394.207,-355.854,234.939
-3.246,2.750,-2.714,383.841,-384.512,210.061
-3.088,2.871,-2.816,371.402,-410.549,193.659
-2.871,2.954,-2.896,355.183,-432.195,180.000
-2.653,2.972,-2.916,339.756,-458.171,183.171
-2.255,2.985,-2.922,326.220,-485.976,196.098
-2.027,2.988,-2.961,304.756,-501.098,224.573
-1.771,2.923,-2.870,279.146,-514.085,258.415
-1.402,2.813,-2.782,251.585,-532.683,311.829
-0.994,2.747,-2.442,228.293,-549.573,361.159
-0.735,2.725,-2.401,195.793,-549.451,418.902
-0.340,2.504,-2.335,164.756,-552.500,480.366
-0.055,2.371,-2.236,136.463,-548.659,533.476
0.139,2.176,-2.104,101.341,-541.585,578.963
0.306,2.039,-1.989,72.378,-533.110,618.049
0.539,1.868,-1.953,41.280,-520.610,637.317
0.654,1.750,-1.906,13.659,-507.744,639.329
0.711,1.674,-1.863,-11.159,-499.512,633.293
0.743,1.613,-1.776,-36.646,-485.427,605.122
0.761,1.593,-1.702,-56.646,-475.305,562.012
0.755,1.570,-1.610,-77.012,-459.451,505.244
0.733,1.542,-1.589,-95.305,-446.951,437.012
0.714,1.505,-1.515,-106.829,-431.768,367.378
0.677,1.463,-1.467,-121.707,-416.524,279.939
0.661,1.363,-1.412,-131.280,-409.573,204.695
0.617,1.379,-1.242,-138.780,-395.000,133.476
0.654,1.282,-1.239,-145.000,-388.110,70.366
0.672,1.197,-1.225,-151.585,-378.659,19.939
0.716,1.122,-1.257,-156.341,-367.805,-17.683
0.748,1.050,-1.275,-161.585,-361.585,-44.207
0.746,0.982,-1.215,-166.159,-355.122,-64.451
0.783,0.956,-1.169,-170.488,-347.439,-73.780
0.809,0.901,-1.096,-174.756,-339.207,-79.939
0.863,0.833,-0.991,-181.646,-330.793,-91.220
0.900,0.806,-0.903,-182.012,-322.439,-102.683
0.932,0.771,-0.819,-188.537,-314.329,-106.280
0.860,0.770,-0.745,-187.317,-303.963,-116.159
0.908,0.749,-0.669,-195.061,-288.720,-129.329
0.867,0.757,-0.632,-196.341,-284.573,-144.207
0.812,0.734,-0.563,-199.939,-279.756,-157.744
0.852,0.730,-0.497,-202.378,-272.744,-167.683
0.835,0.684,-0.473,-209.085,-262.134,-173.598
0.801,0.639,-0.414,-212.683,-258.902,-181.159
0.767,0.621,-0.362,-218.476,-249.451,-185.305
0.774,0.570,-0.255,-221.829,-248.293,-186.402
0.754,0.545,-0.187,-229.695,-244.573,-186.280
0.783,0.488,-0.130,-234.024,-238.659,-169.634
0.729,0.422,-0.078,-240.671,-224.634,-158.598
0.763,0.356,-0.071,-244.390,-222.134,-138.171
0.686,0.289,-0.033,-247.683,-215.061,-118.963
0.676,0.232,0.013,-255.488,-203.232,-97.073
0.634,0.189,0.070,-259.939,-194.695,-74.512

1.723,-2.077,-1.537,272.012,-457.256,-23.415
1.789,-2.029,-1.627,282.805,-448.476,-27.988
1.834,-2.073,-1.577,296.159,-450.122,-25.183
1.910,-2.035,-1.548,307.927,-445.427,-23.902
1.962,-2.068,-1.565,316.646,-442.073,-19.451
2.007,-2.097,-1.616,333.232,-440.488,-8.537
2.053,-2.032,-1.657,346.037,-431.524,2.561
2.132,-1.930,-1.744,369.634,-422.683,25.793
2.157,-1.897,-1.838,378.841,-410.671,49.329
2.222,-1.883,-1.922,397.500,-406.646,86.037
2.244,-1.792,-1.982,411.768,-402.622,126.890
2.269,-1.707,-2.043,421.463,-398.232,164.573
2.293,-1.645,-2.135,430.305,-397.988,209.573
2.354,-1.546,-2.202,435.976,-395.427,250.854
2.420,-1.495,-2.270,439.573,-398.780,284.695
2.459,-1.460,-2.317,443.476,-399.695,314.085
2.516,-1.432,-2.365,450.549,-400.244,333.537
2.566,-1.446,-2.416,455.427,-399.817,347.012
2.590,-1.489,-2.455,459.817,-401.829,344.207
2.583,-1.495,-2.504,467.500,-402.805,339.817
2.612,-1.516,-2.592,477.866,-403.049,324.268
2.595,-1.500,-2.688,490.122,-408.293,304.573
2.631,-1.433,-2.831,502.500,-408.902,280.427
2.649,-1.344,-2.942,517.561,-414.390,254.634
2.711,-1.226,-3.112,532.561,-413.659,225.488
2.799,-1.134,-3.286,547.256,-414.573,194.695
2.940,-0.992,-3.400,559.756,-414.939,170.183
3.109,-0.870,-3.541,576.646,-413.841,151.037
3.278,-0.760,-3.631,586.890,-406.098,131.524
3.476,-0.641,-3.710,602.500,-392.683,122.439
3.736,-0.561,-3.804,615.915,-382.073,114.878
3.917,-0.433,-3.822,626.951,-366.463,114.024
4.000,-0.311,-3.874,637.439,-347.500,113.780
4.000,-0.195,-4.000,648.659,-322.988,118.354
4.000,-0.026,-4.000,656.159,-299.695,115.549
4.000,0.079,-4.000,670.915,-274.024,120.488
4.000,0.244,-4.000,677.805,-246.585,120.976
4.000,0.360,-4.000,683.049,-220.183,125.671
4.000,0.418,-4.000,689.695,-194.695,125.000
4.000,0.561,-4.000,694.207,-164.939,115.732
4.000,0.723,-4.000,703.110,-135.549,100.793
4.000,1.133,-4.000,712.439,-107.622,70.427
4.000,1.114,-4.000,719.390,-74.024,43.780
4.000,1.359,-4.000,719.024,-32.683,9.512
4.000,1.634,-4.000,719.512,5.305,-29.878
4.000,1.879,-4.000,716.646,46.098,-71.220
4.000,2.187,-4.000,715.244,88.537,-121.220
4.000,2.716,-4.000,709.634,129.695,-164.634
4.000,3.159,-3.889,690.000,174.695,-212.195
4.000,3.684,-3.769,667.317,223.841,-254.634
4.000,4.000,-3.591,634.939,280.610,-300.610
4.000,4.000,-3.196,602.561,321.220,-345.000
3.914,4.000,-3.183,548.841,384.268,-408.659
3.746,4.000,-3.253,498.049,433.049,-481.402
3.447,4.000,-3.102,437.988,473.598,-568.171
3.057,4.000,-3.005,378.293,517.744,-670.854
2.614,4.000,-2.902,310.549,549.878,-777.805
2.319,4.000,-2.798,252.744,592.561,-876.098
1.859,4.000,-2.654,191.341,618.963,-967.256
1.439,4.000,-2.510,126.159,633.537,-1050.854
1.106,4.000,-2.472,54.878,637.012,-1117.927
0.798,3.592,-2.439,-8.720,624.390,-1159.024
0.561,3.250,-2.436,-79.024,623.049,-1183.110
0.391,2.816,-2.501,-145.854,614.939,-1177.500
0.251,2.320,-2.580,-208.963,596.341,-1148.049
0.126,1.869,-2.615,-261.768,573.293,-1091.037
0.030,1.402,-2.642,-310.183,559.634,-1015.305
-0.295,0.996,-2.429,-342.988,546.402,-926.646
-0.340,0.357,-2.507,-375.427,524.451,-820.122
-0.493,0.006,-2.376,-396.829,503.963,-713.415
-0.783,-0.272,-2.155,-408.415,488.659,-597.134
-0.977,-0.431,-1.854,-408.963,468.110,-488.415
-1.244,-0.657,-1.838,-410.854,447.988,-385.305
-1.385,-0.790,-1.729,-410.366,436.707,-300.366
-1.650,-0.867,-1.707,-405.976,419.939,-227.012
-1.855,-0.863,-1.572,-402.073,401.341,-173.293
-2.156,-0.844,-1.373,-390.549,385.244,-132.866
-2.344,-0.906,-1.207,-379.390,357.439,-120.427
-2.475,-0.913,-1.052,-370.244,333.110,-123.110
-2.551,-0.998,-0.954,-357.622,302.683,-143.598
-2.742,-1.118,-0.800,-349.268,282.256,-174.939
-2.914,-1.360,-0.623,-339.817,247.988,-211.829
-2.888,-1.423,-0.640,-325.122,211.280,-249.817
-2.962,-1.456,-0.469,-308.963,174.756,-284.878
-2.922,-1.516,-0.444,-295.915,140.793,-315.610
-2.917,-1.608,-0.309,-285.122,109.024,-340.549
-2.919,-1.679,-0.264,-275.061,76.220,-356.037
-2.832,-1.699,-0.193,-261.890,47.439,-367.927
-2.760,-1.728,-0.209,-256.098,14.939,-366.707
-2.634,-1.706,-0.217,-243.902,-16.646,-368.232
-2.481,-1.686,-0.216,-234.695,-43.720,-368.293
-2.347,-1.639,-0.088,-224.207,-73.049,-367.256
-2.219,-1.594,-0.018,-215.244,-95.610,-372.622
-2.043,-1.592,-0.084,-208.780,-116.951,-378.110
-1.841,-1.558,-0.110,-191.159,-148.537,-388.049
-1.666,-1.479,-0.101,-178.293,-171.890,-396.341
-1.474,-1.417,-0.111,-166.707,-196.402,-404.085
-1.289,-1.373,-0.092,-152.927,-216.707,-410.793
-1.104,-1.310,-0.087,-139.146,-234.939,-408.780
-0.943,-1.267,-0.081,-127.500,-250.976,-398.171
-0.814,-1.223,-0.073,-117.012,-266.707,-378.963
-0.812,-1.312,-0.182,-106.159,-285.305,-342.866
-0.524,-1.258,-0.018,-99.329,-298.049,-297.561
-0.449,-1.124,-0.062,-93.232,-300.305,-243.720
-0.298,-1.051,-0.053,-87.073,-312.988,-185.427
-0.231,-1.045,-0.072,-86.037,-317.134,-118.659
-0.100,-1.019,-0.084,-84.634,-322.988,-53.293
-0.001,-0.999,-0.109,-86.951,-323.049,8.293
0.104,-0.965,-0.069,-87.378,-318.902,56.524
0.186,-0.907,-0.119,-88.902,-325.488,95.488
0.296,-0.724,-0.320,-92.012,-318.659,127.439
0.292,-0.702,-0.125,-99.024,-314.451,151.890
0.375,-0.737,-0.040,-106.159,-310.427,164.085
0.536,-0.707,0.038,-109.451,-307.134,160.122
0.602,-0.698,0.112,-112.134,-302.378,151.829
0.650,-0.688,0.215,-116.768,-299.268,138.049
0.706,-0.725,0.266,-116.280,-289.085,114.024
0.755,-0.719,0.317,-115.793,-288.720,80.549
0.782,-0.646,0.339,-114.329,-285.122,44.268

-0.043,-2.890,-2.364,271.707,-481.646,-23.476
-0.014,-2.905,-2.453,286.037,-488.659,-19.512
0.042,-2.863,-2.557,298.537,-490.732,-21.768
0.225,-3.018,-2.387,308.232,-499.329,-20.427
0.175,-2.732,-2.771,330.244,-503.354,-18.476
0.254,-2.751,-2.806,343.841,-509.695,-12.500
0.354,-2.637,-2.946,361.524,-518.293,-7.744
0.486,-2.515,-3.101,381.951,-527.439,-4.268
0.646,-2.351,-3.245,401.280,-534.573,1.402
0.856,-2.211,-3.352,414.939,-542.927,17.988
1.075,-2.094,-3.441,434.634,-556.463,29.451
1.367,-1.929,-3.504,450.305,-561.890,49.817
1.686,-1.792,-3.584,464.207,-562.561,69.512
1.982,-1.660,-3.642,474.756,-564.512,91.585
2.330,-1.440,-3.676,486.646,-570.305,109.512
2.699,-1.395,-3.683,492.927,-568.476,127.012
3.089,-1.323,-3.671,501.524,-564.451,140.549
3.497,-1.217,-3.635,509.268,-559.207,152.378
3.901,-1.151,-3.673,518.049,-545.976,156.768
4.000,-1.102,-3.711,526.281,-526.829,155.854
4.000,-1.013,-3.603,536.159,-505.610,152.195
4.000,-0.910,-3.629,545.732,-483.537,143.415
4.000,-0.867,-3.530,554.390,-452.988,128.232
4.000,-0.860,-3.471,567.622,-423.841,112.683
4.000,-0.811,-3.371,576.707,-389.573,93.110
4.000,-0.757,-3.375,591.341,-346.037,72.012
4.000,-0.756,-3.250,599.634,-309.756,52.378
4.000,-0.710,-3.262,614.390,-261.829,30.549
4.000,-0.672,-3.241,629.024,-217.683,12.500
4.000,-0.579,-3.295,645.976,-173.476,2.561
4.000,-0.479,-3.403,659.390,-133.841,-4.573
4.000,-0.325,-3.547,678.049,-97.500,-3.780
4.000,-0.156,-3.705,691.646,-64.695,1.402
4.000,0.039,-3.788,703.841,-34.024,12.439
4.000,0.249,-3.914,716.341,-12.927,30.000
4.000,0.460,-4.000,722.805,14.146,53.354
4.000,0.674,-4.000,728.841,39.512,70.793
4.000,0.891,-4.000,736.463,54.085,96.768
4.000,1.126,-4.000,741.829,73.598,110.244
4.000,1.362,-4.000,745.183,86.463,121.951
3.939,1.584,-4.000,746.829,97.500,126.707
3.843,1.777,-4.000,747.073,111.646,120.732
3.792,1.969,-4.000,750.610,125.366,111.646
3.721,2.178,-4.000,751.341,140.915,90.183
3.726,2.393,-4.000,748.354,157.134,60.122
3.646,2.613,-4.000,742.012,175.610,24.329
3.638,2.864,-4.000,737.256,194.451,-20.000
3.618,3.075,-4.000,731.585,215.366,-66.037
3.606,3.398,-4.000,721.159,242.805,-114.695
3.476,3.742,-4.000,701.890,274.268,-171.098
3.355,4.000,-4.000,680.122,305.854,-229.329
3.396,4.000,-4.000,655.122,342.195,-280.061
3.421,4.000,-4.000,621.098,378.110,-329.634
3.273,4.000,-3.753,578.902,423.780,-389.817
3.036,4.000,-3.624,529.573,474.024,-448.476
2.828,4.000,-3.471,470.671,526.463,-522.622
2.262,4.000,-3.661,386.037,556.402,-609.634
2.245,4.000,-3.769,307.256,577.378,-708.537
1.664,4.000,-3.179,209.939,617.378,-806.341
1.325,4.000,-3.044,125.000,647.622,-914.756
0.901,4.000,-3.081,25.305,660.488,-1017.256
0.401,4.000,-3.043,-65.183,655.366,-1105.671
-0.112,4.000,-2.931,-153.293,634.817,-1180.732
-0.384,4.000,-2.890,-241.098,611.341,-1238.415
-0.710,3.430,-2.802,-315.000,566.646,-1267.500
-0.735,2.448,-2.911,-379.512,522.134,-1267.622
-0.794,1.670,-2.772,-436.646,480.366,-1238.110
-0.976,0.897,-2.710,-477.561,440.305,-1187.744
-1.053,0.042,-2.600,-501.341,407.622,-1115.915
-1.023,-0.570,-2.592,-518.963,362.134,-1035.122
-1.140,-1.021,-2.438,-525.671,302.073,-937.378
-1.318,-1.317,-2.198,-522.622,265.061,-823.719
-1.407,-1.592,-2.112,-521.159,224.573,-701.524
-1.513,-1.638,-1.846,-515.000,202.073,-567.683
-1.609,-1.877,-1.743,-503.232,176.280,-440.610
-1.664,-2.011,-1.562,-488.537,149.939,-318.049
-1.798,-2.059,-1.339,-466.098,124.817,-211.585
-1.865,-1.991,-1.117,-442.195,106.341,-125.366
-2.036,-1.857,-0.982,-421.890,96.646,-60.366
-2.121,-1.783,-0.857,-400.305,78.598,-16.524
-2.257,-1.721,-0.780,-378.415,57.805,1.707
-2.348,-1.640,-0.699,-358.232,32.500,1.707
-2.394,-1.502,-0.695,-338.537,2.073,-5.793
-2.341,-1.305,-0.688,-325.122,-25.976,-28.232
-2.291,-1.134,-0.662,-314.451,-47.683,-62.683
-2.218,-1.010,-0.619,-305.976,-74.390,-97.378
-2.146,-0.951,-0.561,-299.329,-92.561,-131.524
-2.036,-0.941,-0.529,-295.854,-116.220,-160.732
-1.941,-1.042,-0.487,-293.598,-148.293,-184.939
-1.818,-1.013,-0.537,-288.537,-169.451,-195.976
-1.503,-1.119,-0.570,-282.744,-188.049,-200.366
-1.374,-1.248,-0.543,-280.122,-201.037,-198.354
-1.211,-1.375,-0.496,-272.683,-215.366,-188.110
-1.064,-1.498,-0.469,-263.963,-227.988,-172.927
-0.926,-1.576,-0.455,-250.610,-239.573,-157.012
-0.781,-1.581,-0.444,-240.976,-246.159,-137.134
-0.657,-1.554,-0.419,-230.793,-255.732,-118.049
-0.538,-1.512,-0.348,-220.549,-260.366,-98.476
-0.483,-1.487,-0.199,-217.134,-266.280,-86.768
-0.438,-1.309,-0.275,-204.695,-266.829,-74.268
-0.180,-1.314,-0.203,-194.939,-268.476,-66.037
-0.181,-1.381,-0.205,-186.768,-275.061,-58.049
-0.042,-1.346,-0.141,-177.927,-276.463,-56.646
0.011,-1.332,-0.134,-170.732,-279.634,-53.963
0.093,-1.329,-0.080,-165.915,-279.329,-59.207
0.174,-1.353,-0.047,-154.634,-280.488,-57.439
0.266,-1.364,-0.018,-148.720,-277.317,-58.171
0.346,-1.391,0.020,-139.939,-279.268,-51.524
0.437,-1.389,0.071,-130.732,-278.476,-42.561
0.459,-1.462,0.021,-121.890,-280.122,-34.451
0.653,-1.445,0.160,-117.622,-274.512,-15.305
0.698,-1.406,0.228,-109.024,-265.000,5.854
0.781,-1.375,0.276,-107.195,-256.280,23.476
0.798,-1.344,0.346,-98.293,-250.976,48.171
0.861,-1.340,0.412,-93.963,-240.244,67.866
0.894,-1.322,0.459,-90.305,-234.085,83.720
0.941,-1.293,0.467,-84.695,-224.634,100.915
0.988,-1.274,0.514,-82.134,-216.646,105.549
1.000,-1.268,0.558,-76.829,-204.817,100.183

-3.132,-1.583,-4.000,336.951,667.866,-327.012
-3.507,-1.656,-4.000,341.768,651.707,-323.476
-3.765,-1.797,-4.000,341.524,642.683,-318.049
-4.000,-1.875,-4.000,346.585,631.281,-307.256
-4.000,-1.980,-4.000,350.305,615.671,-296.890
-4.000,-2.070,-4.000,357.683,605.671,-286.768
-4.000,-2.169,-4.000,369.512,566.219,-260.854
-4.000,-2.075,-4.000,382.988,525.000,-233.171
-4.000,-2.006,-4.000,399.146,490.732,-204.207
-4.000,-1.871,-4.000,406.280,445.061,-173.049
-4.000,-1.800,-3.917,421.220,401.829,-142.927
-4.000,-1.640,-3.734,432.317,362.744,-106.402
-4.000,-1.504,-3.717,437.256,320.488,-80.061
-4.000,-1.424,-3.762,449.695,272.317,-50.488
-4.000,-1.397,-3.631,454.695,228.598,-31.402
-4.000,-1.384,-3.525,466.524,200.732,-9.878
-4.000,-1.358,-3.499,473.110,166.768,7.195
-4.000,-1.338,-3.429,487.256,127.378,26.341
-4.000,-1.314,-3.389,499.878,98.598,42.561
-4.000,-1.194,-3.343,517.805,65.488,68.171
-4.000,-0.978,-3.314,529.573,40.000,88.720
-4.000,-0.735,-3.257,535.915,13.902,119.878
-3.904,-0.624,-3.040,549.939,-7.073,156.098
-3.849,-0.350,-3.030,549.878,-25.122,192.866
-3.897,-0.115,-2.937,553.902,-48.171,230.976
-3.960,0.202,-2.902,552.744,-74.512,260.366
-4.000,0.620,-2.783,547.439,-101.463,279.695
-4.000,0.921,-2.691,540.549,-127.073,290.244
-4.000,1.265,-2.556,526.890,-158.354,295.488
-4.000,1.554,-2.670,515.366,-195.549,288.659
-4.000,1.883,-2.874,505.000,-230.427,274.146
-4.000,2.160,-2.998,488.415,-269.756,252.439
-4.000,2.380,-3.057,468.293,-310.732,226.585
-4.000,2.480,-3.034,450.854,-354.512,202.134
-4.000,2.545,-2.945,434.024,-390.061,185.549
-3.989,2.474,-2.868,417.805,-417.134,170.732
-3.740,2.483,-2.771,401.951,-436.341,163.780
-3.552,2.493,-2.631,395.976,-458.476,162.195
-3.437,2.474,-2.625,391.890,-477.195,166.707
-3.351,2.645,-2.667,379.817,-489.756,180.122
-3.354,2.840,-2.849,365.488,-503.171,205.915
-3.265,2.942,-3.127,354.390,-530.183,244.817
-3.216,3.143,-3.386,331.463,-564.329,287.805
-3.035,3.203,-3.578,305.671,-592.317,332.988
-2.818,3.257,-3.692,274.817,-630.244,384.085
-2.526,3.272,-3.769,246.768,-659.817,437.439
-2.163,3.154,-3.774,212.195,-692.988,494.329
-1.755,3.291,-3.811,176.707,-715.000,544.695
-1.302,3.216,-3.748,137.195,-735.854,590.305
-0.852,3.066,-3.827,95.915,-750.549,624.085
-0.430,3.041,-3.830,55.793,-763.781,646.890
0.013,2.951,-3.854,11.829,-766.707,660.244
0.407,2.887,-3.922,-25.732,-768.781,660.610
0.870,2.813,-3.933,-69.634,-768.902,643.537
1.244,2.722,-3.922,-104.634,-764.939,622.012
1.630,2.651,-3.884,-137.805,-756.524,588.659
2.189,2.442,-3.893,-175.488,-741.402,547.134
2.455,2.458,-3.668,-207.256,-725.976,503.354
2.839,2.351,-3.549,-229.024,-694.268,462.988
3.201,2.257,-3.399,-255.305,-661.585,432.012
3.519,2.123,-3.258,-278.841,-633.171,410.305
3.719,1.826,-3.032,-302.256,-597.622,396.646
3.998,1.512,-2.813,-318.049,-559.207,400.000
4.000,1.246,-2.583,-337.073,-512.805,416.951
4.000,0.856,-2.403,-353.171,-471.098,430.183
4.000,0.453,-2.171,-365.427,-431.037,450.732
4.000,0.169,-1.900,-372.317,-390.488,476.707
4.000,-0.100,-1.636,-376.646,-346.829,496.220
4.000,-0.309,-1.473,-379.817,-290.732,506.402
4.000,-0.458,-1.348,-375.793,-240.305,507.805
4.000,-0.564,-1.229,-372.683,-196.159,495.549
3.996,-0.659,-1.110,-364.085,-154.634,469.207
3.902,-0.734,-0.995,-355.305,-108.476,433.415
3.762,-0.775,-0.926,-344.451,-68.415,387.439
3.679,-0.784,-0.925,-333.049,-31.524,335.976
3.518,-0.760,-0.858,-325.000,2.744,278.659
3.388,-0.720,-0.823,-314.817,37.073,226.707
3.275,-0.707,-0.808,-302.073,65.305,173.780
3.167,-0.709,-0.838,-298.049,97.439,121.707
3.026,-0.763,-0.861,-289.817,123.232,76.037
2.853,-0.797,-0.839,-280.183,143.963,40.793
2.735,-0.856,-0.812,-275.061,168.171,11.890
2.581,-0.897,-0.847,-268.902,183.354,-9.024
2.492,-0.895,-0.854,-260.976,202.134,-17.012
2.324,-1.074,-0.873,-255.732,221.280,-21.524
2.154,-1.119,-0.934,-247.683,232.683,-18.780
2.020,-1.159,-0.841,-240.915,245.244,-7.561
1.885,-1.206,-0.850,-232.683,259.085,0.549
1.766,-1.247,-0.798,-222.012,268.049,17.439
1.624,-1.270,-0.778,-211.829,283.110,24.512
1.491,-1.273,-0.782,-200.610,301.646,35.305
1.327,-1.241,-0.770,-189.878,310.854,44.878
1.145,-1.194,-0.755,-178.841,317.622,48.110
0.986,-1.168,-0.758,-168.598,329.695,47.683
0.827,-1.159,-0.829,-158.293,337.317,47.866
0.670,-1.109,-0.836,-147.927,340.305,46.402
0.551,-1.062,-0.836,-141.159,342.500,42.744
0.413,-1.010,-0.795,-129.817,346.707,37.256
0.298,-0.924,-0.763,-116.829,347.805,30.976
0.182,-0.825,-0.736,-110.122,350.488,14.207
0.078,-0.725,-0.734,-106.768,355.915,5.122
-0.061,-0.647,-0.683,-100.366,360.976,-8.720
-0.208,-0.549,-0.685,-94.939,361.585,-25.122
-0.372,-0.466,-0.660,-88.963,360.366,-38.232
-0.528,-0.380,-0.639,-87.866,358.659,-55.671
-0.708,-0.321,-0.650,-90.427,355.305,-68.293
-0.881,-0.259,-0.622,-90.671,349.939,-82.622
-1.046,-0.222,-0.607,-92.256,341.829,-92.317
-1.193,-0.197,-0.555,-98.293,332.195,-96.768
-1.348,-0.208,-0.500,-102.134,320.183,-108.780
-1.470,-0.268,-0.415,-110.732,311.098,-111.280
-1.606,-0.373,-0.354,-113.841,299.024,-112.927
-1.730,-0.514,-0.313,-116.646,286.890,-110.671
-1.838,-0.624,-0.257,-116.098,266.890,-107.073
-1.934,-0.737,-0.176,-117.134,250.427,-98.476
-2.009,-0.814,-0.074,-111.037,230.427,-87.500
-2.058,-0.897,0.011,-108.110,216.707,-79.817
-2.116,-0.951,0.102,-102.256,201.220,-68.293
-2.156,-1.030,0.183,-98.415,188.049,-52.622

-1.261,3.772,-0.604,-41.159,243.293,-93.354
-1.354,3.780,-0.690,-54.329,239.146,-98.415
-1.556,3.703,-0.808,-73.598,235.183,-107.744
-1.777,3.667,-0.861,-85.305,226.951,-114.878
-1.969,3.694,-0.881,-103.049,221.037,-116.280
-2.144,3.632,-0.946,-119.268,212.378,-122.012
-2.399,3.619,-1.006,-138.780,208.110,-129.451
-2.722,3.548,-1.146,-162.927,192.622,-128.293
-3.041,3.483,-1.314,-195.000,173.232,-123.415
-3.375,3.402,-1.434,-217.988,150.976,-110.305
-3.710,3.227,-1.554,-249.329,128.232,-95.366
-3.978,2.996,-1.657,-276.707,92.683,-74.024
-4.000,2.803,-1.614,-293.841,58.963,-54.817
-4.000,2.294,-1.742,-316.829,21.890,-39.451
-4.000,1.917,-1.804,-334.451,-7.134,-23.598
-4.000,1.687,-1.877,-343.659,-41.768,-14.634
